Fecha Entrada,Bolivia_tmp,Iran_tmp,Republica Dominicana_tmp,Holanda_tmp,Pakistan_tmp,Iraq_tmp,Kiribati,Solomon Islands,Kuwait_tmp,Ukraine_tmp,Francia_tmp,Confirmados México_tmp,Polonia_tmp,Oman_tmp,Summer Olympics 2020,South Africa_tmp,Chile_tmp,Emiratos Arabes Unidos_tmp,China,Kazakhstan_tmp,Egipto_tmp,Saudi Arabia_tmp,Ecuador_tmp,Vanuatu,Filipinas_tmp,Peru_tmp," Ascension and Tristan da Cunha""",Suecia_tmp,Indonesia_tmp,Estados Unidos,Honduras_tmp,India_tmp,Qatar_tmp,Samoa,Marshall Islands,Guatemala_tmp,Palau,Belarus_tmp,Panama_tmp,Nepal_tmp,Canada_tmp,Romania_tmp,Japan_tmp,Colombia_tmp,Reino Unido_tmp,Morocco_tmp,Micronesia,Israel_tmp,Argentina_tmp,Alemania_tmp,Chequia_tmp,Italia_tmp,Costa Rica_tmp,Tonga,Bangladesh_tmp,Russia_tmp,Turkey_tmp,Belgium_tmp,España_tmp,Brazil_tmp,Mundo,Día,Francia,Confirmados México,Reino Unido,Alemania,Italia,España,Rusia,Brazil,Perú,Irán,India,Chile,Turquía,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Pakistan,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Peru,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorusia,Panama,Nepal,Canada,Rumaia,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200603,11638,160696,18040,46939,85264,8168,0,0,29359,25385,187509,101238,24687,13537,0,37525,137490,36359,84160,12067,28615,91182,40966,0,19748,178914,0,41256,28233,1845204,5690,216824,62160,0,0,5760,0,45116,14609,2300,94658,19669,16858,33354,261802,7922,0,17397,19268,184121,9438,233836,1157,0,55140,431715,166422,58685,240326,589048,6513135,134,192450,289174,271162,186109,236305,243605,510761,1722098,345537,230211,297535,319493,222402,237489,235111,324221,204525,64135,44532,51013,237489,62275,50644,55931,38721,47735,40507,81720,62755,67870,24175,345537,51409,76981,36102,103128,44492,64604,55153,3235,97164,30175,16858,182140,15936,28495,106910,13174,9969,60155
20200604,12245,164270,18319,47148,89249,8840,0,0,29921,25981,191869,105680,25048,14316,0,40792,142154,37018,84171,12067,29767,93157,40966,0,20382,183198,0,42295,28818,1873255,5880,226713,63741,0,0,6154,0,45981,15044,2634,95283,19907,16902,35120,263040,8003,0,17539,20197,184472,9494,234013,1194,0,57563,440538,167410,58767,240660,621002,6651334,135,193022,295268,272050,186506,236651,243928,519458,1765060,349500,232863,308993,321205,223315,240848,237803,337594,207453,65252,45506,51055,240848,64701,51245,56779,39054,48997,40986,83122,63923,68459,24787,349500,51827,78572,36902,103598,45053,64767,55906,3448,97685,30789,16902,190700,16097,29316,111146,13238,10551,60244
20200605,12728,167156,18708,47358,93983,9846,0,0,30644,26542,192450,110026,25410,15086,0,43434,146361,37642,84177,12312,31115,95748,41575,0,20626,187400,0,43441,29521,1899624,5971,236184,65495,0,0,6485,0,46868,15463,2912,95949,20103,16949,36635,264150,8071,0,17666,21037,184924,9529,234531,1228,0,60391,449256,168340,58907,240978,653103,6785043,136,193363,299750,272857,186522,236989,244109,528267,1809371,353590,235429,320922,323698,224252,243599,240474,350879,210510,66456,46305,51136,243599,67442,52007,57640,39407,50207,41499,84648,65188,69570,25392,353590,52511,80094,37559,104016,45309,64932,56817,3762,98174,31381,16949,197278,16262,30147,114783,13341,11114,60348
20200606,13358,169425,19195,47541,98943,11098,0,0,31131,27101,193022,113619,25986,16016,0,45973,160351,38268,84186,12511,32612,98869,42728,0,21340,191758,0,44224,30514,1919964,6155,246622,67195,0,0,6792,0,47751,16004,3235,96497,20290,16995,38027,264944,8151,0,17744,22020,185450,9567,234801,1263,0,63026,458102,169218,59072,241310,676893,6914688,137,193637,304435,273888,186691,237290,244328,536484,1844318,357681,237878,332424,326439,225173,246351,243238,364328,213254,68281,47671,51237,246351,69612,52840,58466,39746,51725,41990,86192,66754,70329,25930,357681,53729,81668,38438,104533,46451,65114,57993,4086,98669,32079,16995,204005,16545,31281,119301,13475,11534,60476
20200607,13643,171789,19600,47780,103671,12366,0,0,31848,27599,193363,117103,26561,16882,0,48285,166756,38808,84191,12694,34079,101914,43120,0,21895,196515,0,44686,31186,1937706,6327,257486,68790,0,0,7055,0,48630,16425,3448,97164,20479,17033,39236,265662,8224,0,17884,22794,185750,9628,234998,1318,0,65769,467073,170132,59226,241550,694881,7025899,138,194190,311486,274971,187226,237500,244683,544725,1867976,362087,240438,343091,328846,226100,248872,245851,373628,216110,69429,48743,51308,248872,72460,53580,59333,40104,53614,42294,87664,68311,71365,26420,362087,55186,83130,39276,104983,47605,65269,58864,4364,99118,32535,17033,211038,16726,32671,122524,13612,11811,60550
20200608,13949,173832,20126,47945,108317,13481,0,0,32510,28077,193637,120102,27160,17486,0,50879,171452,39376,84195,12859,35444,105283,43378,0,22474,199696,0,45363,32033,1954628,6450,265928,70158,0,0,7502,0,49453,16854,3762,97685,20604,17054,40719,266756,8302,0,18063,23620,186109,9697,235278,1342,0,68504,476043,171121,59348,241717,712219,7129223,139,194815,317635,275970,187267,237828,245268,552549,1890869,366550,243051,354065,330930,227019,251625,248416,381798,218658,71181,50113,51362,251625,75194,54058,60077,40383,54697,42636,89078,69814,72444,26781,366550,56682,84882,39741,105477,48826,65443,60296,4614,99548,32948,17054,218428,17015,33998,126755,13742,12361,60550
20200609,14644,175927,20415,48109,113702,14268,0,0,33140,28479,194190,124301,27560,18198,0,52991,175365,39904,84198,13074,36829,108571,43917,0,22992,203736,0,46299,33076,1974915,6935,276146,71879,0,0,7866,0,50265,17233,4086,98174,20749,17099,42078,267915,8437,0,18236,24761,186506,9751,235561,1375,0,71675,484630,172114,59437,241966,743917,7255577,140,195179,324041,276990,187518,238159,245575,560321,1933791,371096,245688,366946,333029,227982,253604,250920,394948,221178,72327,51519,51471,253604,77506,54894,60767,40782,56015,42982,90367,71299,73382,27238,371096,57895,86521,40460,105898,49789,65623,61442,5062,99959,33585,17099,226373,17236,35523,130774,13855,13129,60550
20200610,15281,177938,20808,48294,119536,15414,0,0,33823,29015,194815,129184,27842,18887,0,55421,181062,40507,84209,13319,38284,112288,44440,0,23732,208823,0,47736,34316,1996563,7360,286605,73595,0,0,8221,0,51066,17889,4364,98669,20945,17135,43682,269101,8508,0,18476,25987,186522,9824,235763,1461,0,74865,493023,173036,59569,242280,777707,7392354,141,195980,331298,277974,187682,238011,245938,568292,1973933,375961,248379,380532,334683,228924,255769,253349,408052,223453,73534,52855,51572,255769,79735,55508,61454,41162,58179,43364,90367,72711,74013,27799,375961,58597,88214,40944,106308,50979,65782,62223,5335,100286,34226,17135,233541,17562,36932,136118,13945,13669,60810
20200611,16165,180156,21437,48458,125933,16675,0,0,34432,29706,195179,133974,28201,19954,0,58568,186698,40986,84216,13872,39726,116021,44440,0,24175,214788,0,49030,35295,2018641,7669,297535,75071,0,0,8561,0,51816,18586,4614,99118,21182,17179,45212,270108,8537,0,18667,27373,186691,9855,236142,1538,0,78052,501800,174023,59711,242707,806399,7527616,142,196477,338913,278640,188252,238275,246272,576162,2017616,375961,250458,395048,336402,229891,257914,255825,421996,226225,75234,53956,51682,257914,81757,56174,62295,41580,59568,43752,96774,74035,74620,28459,375961,58918,89869,41426,106648,51306,65953,63269,5760,100655,35003,17179,240795,17742,38100,141900,14098,14600,60898
20200612,16929,182525,22008,48668,125933,17770,0,0,34952,30415,195980,139196,28577,21071,0,61927,193452,41499,84228,13872,41303,119942,45778,0,24787,214788,0,50367,36406,2044427,8132,308993,76588,0,0,8982,0,52520,19211,5062,99548,21404,17240,46858,271162,8610,0,18851,28764,187226,9938,236305,1612,0,81523,510761,175218,59819,243209,830681,7655590,143,196867,344224,279264,188604,238499,246504,583879,2052234,375961,252720,410451,338759,230873,257914,258156,434200,229185,76789,54797,51809,257914,83867,56877,63169,42038,61247,44145,98641,75253,76217,29400,375961,59718,91751,42014,107037,51542,66095,64191,6211,101021,35802,17240,248976,17962,39338,148027,14324,15229,61007
20200613,17842,184955,22572,48847,132405,18950,0,0,35466,31177,196477,142690,29017,22077,0,65736,201634,41990,84286,14238,42980,123308,46356,0,25392,220749,0,51409,37420,2068498,8455,320922,78416,0,0,9491,0,53241,20059,5335,99959,21679,17285,48746,272050,8692,0,19000,30295,187267,9991,236651,1662,0,84379,519458,176677,59918,243605,851911,7789223,144,197003,349396,280156,189817,238720,246752,591465,2077987,389717,255117,425282,341304,231869,261917,260394,445433,232194,78793,56043,51955,261917,86148,57668,64173,42622,62574,44533,100075,76222,77257,30052,389717,61030,93657,42685,107430,52365,66213,65256,6591,101429,36691,17285,257101,18264,41058,153520,14570,15841,61106
20200614,18459,187427,22962,48990,144478,20209,0,0,35920,31851,196867,146837,29392,23481,0,70038,208572,42294,84335,14496,44598,127541,46751,0,25930,229736,0,51827,38277,2087590,8858,332424,79602,0,0,9845,0,53973,21418,5760,100286,21999,17360,50939,272857,8793,0,19136,31577,187518,10024,236989,1715,0,87520,528267,178239,60029,243928,868705,7921315,145,197666,356255,281038,190299,238833,247086,598878,2101399,395005,257303,440215,343592,232856,263496,262772,452529,234889,80153,57615,52142,263496,88171,58221,65317,43065,64193,44925,102936,77279,78148,30682,395005,62728,95418,43197,107871,53509,66348,66383,7177,101830,37458,17360,267385,18834,42662,158334,14800,16344,61209
20200615,19073,189876,23271,49155,148921,21315,0,0,36431,32536,197003,150264,29788,24524,0,73533,213715,42636,84378,15192,46289,132048,47322,0,26420,232992,0,52511,39294,2108541,9178,343091,80876,0,0,10272,0,54680,21422,6211,100655,22165,17432,53063,273888,8885,0,19334,32785,187682,10064,237290,1744,0,90619,536484,179831,60100,244109,893322,8046062,146,198155,362274,281815,190670,239410,247486,606043,2124152,400683,259652,456183,345790,233851,265083,264973,459761,237661,81846,59077,52307,265083,90220,58904,66261,43402,65504,45303,105526,78304,79049,31825,400683,64009,97286,43794,108244,54339,66521,67453,7848,102233,38139,17432,276055,19645,44539,162526,15081,16800,61295
20200616,19883,192439,23686,49295,154760,22700,0,0,36958,33209,197666,154863,30195,25269,0,76334,218728,42982,84422,15542,47856,136315,47943,0,26781,237156,0,53729,40400,2133209,9656,354065,82077,0,0,10706,0,55369,21962,6591,101021,22415,17474,54931,274971,8931,0,19634,34159,188252,10111,237500,1796,0,94481,544725,181298,60155,244328,930305,8190601,147,198741,370712,282512,191272,239706,247905,613148,2171079,400683,262173,473105,347923,234934,266096,266941,471123,239860,83361,60896,52475,266096,92530,59204,67096,43904,66661,45683,107930,79254,80036,32295,400683,65212,98778,44299,108638,55270,66688,68456,8274,102652,39133,17474,286020,20278,46478,167416,15212,17290,61361
20200617,20685,195051,24105,49412,160118,24254,0,0,37533,33986,198155,159793,30701,26079,0,80412,220628,43364,84458,15877,49219,141234,48490,0,27238,240908,0,55186,41431,2160227,10299,366946,83174,0,0,11251,0,56032,22597,7177,101429,22760,17520,57046,275970,8997,0,19905,35552,188604,10162,237828,1871,0,98489,552549,182727,60244,244683,961230,8333724,148,199528,378285,283151,191768,239961,248469,619936,2237229,407492,264561,490401,349800,236112,267428,268934,482169,240746,85141,62908,52640,267428,94693,59763,68030,44416,68400,46133,109939,80235,80694,33069,407492,65972,100303,45098,109036,56189,66846,69424,8605,102957,40163,17520,295508,20887,48083,173355,15324,17820,61427
20200618,21499,197647,24645,49527,165062,25717,0,0,38074,34833,198741,165455,31015,26818,0,83890,225103,43752,84494,15877,50437,145991,49097,0,27799,244388,0,56682,42762,2188006,10739,380532,84441,0,0,11868,0,56657,23351,7848,101830,23080,17589,60217,276990,9074,0,20207,37510,189817,10280,238159,1939,0,102292,560321,184031,60348,245268,986750,8476624,149,200147,385036,283785,192480,240136,248770,626779,2294555,407492,267061,508953,351575,237265,269191,270831,493183,242102,86423,64156,52837,269191,97159,60434,69078,45031,69887,46563,111822,81158,81161,34073,407492,66392,102051,45755,109305,56605,67002,70231,9026,103313,41275,17589,306181,21387,49531,178996,15516,18187,61509
20200619,22476,200262,25068,49634,171666,27352,0,0,38678,35755,199528,170485,31316,27670,0,87715,231393,44145,84494,16779,52211,150292,49731,0,28459,247925,0,57895,43803,2219578,11258,395048,85462,0,0,12509,0,57333,24274,8274,102233,23400,17650,63276,277974,9613,0,20517,39570,190299,10406,238011,2058,0,105535,568292,185245,60476,245575,1042809,8657975,150,200490,390516,284192,192871,240310,248970,633563,2351458,428850,269440,528859,353536,238450,270400,272590,503290,244020,87891,64690,52984,270400,99865,61185,70300,45688,71547,46973,112722,82070,82279,34803,428850,67119,104432,46365,109597,56987,67132,71418,9561,103707,42394,17650,317651,22213,50547,185373,15799,18975,61598
20200620,23512,202584,25778,49710,176617,29222,0,0,39145,36615,200147,175202,31620,28566,0,92681,236748,44533,84553,17225,53758,154233,49731,0,29400,251338,0,58597,45029,2251416,12306,410451,86488,0,0,12755,0,57936,25222,8605,102652,23730,17714,65633,278640,9839,0,20676,41204,190670,10448,238275,2127,0,108775,576162,186493,60550,245938,1106332,8843710,151,200632,395489,284812,193371,240436,249271,640246,2398993,433100,271606,548318,355667,239622,271887,274219,511485,246674,89055,66182,53278,271887,102226,61872,71404,46346,72646,47360,113501,83001,83193,35455,433100,67924,106336,46973,109880,57966,67251,72560,10099,104063,43678,17714,327850,23259,52434,191302,16093,19402,61727
20200621,24388,204952,26677,49801,181088,30868,0,0,39650,37361,200490,180545,31931,29471,0,97302,242355,44925,84572,17732,55233,157612,50640,0,30052,254936,0,58918,45891,2277330,12769,425282,87369,0,0,13145,0,58505,26030,9026,102957,24045,17769,68652,279264,9977,0,20849,42785,191272,10498,238499,2213,0,112306,583879,187685,60550,246272,1086536,8936733,152,201330,402697,285216,194036,240578,249659,646929,2421666,439890,273788,566840,357658,240804,273113,275905,516862,249651,89999,67915,53424,273113,104711,62625,72609,46894,73791,47797,115615,83930,84370,36438,439890,68608,108376,47454,110153,59089,67366,73651,10728,104387,44798,17769,334979,24322,54440,196543,16371,19837,61838
20200622,25493,207525,27370,49866,185034,32676,0,0,40291,38056,200632,185122,32227,31076,0,101590,246963,45303,84624,18231,56809,161005,50640,0,30682,257447,0,59718,46845,2306880,13356,440215,88403,0,0,13769,0,59023,26752,9561,103313,24291,17812,71183,280156,10172,0,21194,44931,191768,10523,238720,2277,0,115786,591465,188897,60550,246504,1114728,9078574,153,201598,408449,285279,194458,240760,250103,653479,2449677,447624,276202,585481,359731,241997,273113,277478,521318,252502,91635,69649,53647,273113,107573,63309,73761,47469,74858,48246,117104,84843,85355,37514,447624,69297,109936,47872,110460,60284,67518,74492,11162,104638,45902,17812,345714,25015,56484,201919,16574,20417,62016
20200623,26389,209970,27936,49930,188926,34502,0,0,41033,38901,201330,191410,32527,32394,0,106108,250767,45683,84653,18765,58141,164144,51643,0,31825,260810,0,61030,47896,2345206,13943,456183,89579,0,0,14540,0,59487,27314,10099,103707,24505,17869,73572,281038,10344,0,21645,47203,192480,10650,238833,2368,0,119198,598878,190165,60810,246752,1154255,9246802,154,201853,416179,285285,194693,240961,250545,660231,2503681,455409,278827,604641,361493,243180,274289,278835,529877,255113,93328,71415,53895,274289,110032,63773,74781,48149,76005,48667,118514,85771,86232,38511,455409,69996,111455,48403,110695,61428,67665,75394,11755,104975,47053,17869,357710,25537,58474,206743,16699,21070,62058
20200624,27487,212501,28631,50012,192970,36702,0,0,41879,39852,201598,196847,32821,33536,0,111796,254416,46133,84673,19285,59561,167267,51643,0,32295,264689,0,62728,49009,2381556,14571,473105,90778,0,0,14819,0,59945,28030,10728,104063,24826,17965,77113,281815,10907,0,22132,49851,192871,10777,239410,2515,0,122660,606043,191657,60898,247086,1195288,9418139,155,203116,424637,285787,195042,241184,250545,666941,2559132,463875,281413,625544,362962,244392,275225,280093,538184,257600,95071,72243,54249,275225,112585,64379,75880,48789,77058,49069,119781,86474,86232,38805,463875,70366,113134,48657,110911,62313,67808,76464,12309,105348,48235,17965,367204,26196,60304,213535,16800,22081,62058
20200625,28503,215096,29141,50122,195745,39139,0,0,42788,40854,201853,202951,33119,34902,0,118375,259064,46563,84701,19750,61130,170639,53156,0,33069,268602,0,64009,50187,2420662,15366,490401,91838,0,0,15619,0,60382,29037,11162,104387,25286,18047,80599,282512,11338,0,22648,52457,193371,10870,239706,2684,0,126606,613148,193115,61007,247486,1236752,9597296,156,203564,434193,286412,195418,241419,250545,673564,2617187,463875,284034,648315,364723,245635,276288,281456,545476,260507,96459,73117,54590,276288,115332,65149,77169,49515,77904,49469,121161,87172,87041,40336,463875,70681,115056,49042,111107,62562,67946,77377,12772,105732,49591,18047,376870,27217,61416,220682,17008,22802,62123
20200626,29423,217724,29764,50213,198883,41193,0,0,43703,41975,203116,208392,33395,36034,0,124590,263360,46973,84725,20319,62755,174577,53856,0,34073,272364,0,65212,51427,2470212,15994,508953,92784,0,0,15828,0,60713,29905,11755,104638,25697,18152,84442,283151,11633,0,23112,55343,194036,11038,239961,2836,0,130474,619936,194511,61106,247905,1281636,9790392,157,203157,439046,286931,195893,241611,251789,680283,2670451,478024,286523,673165,366671,246861,277402,282824,553188,263503,97950,74295,55021,277402,118300,65903,78515,50324,78569,50141,121639,87775,87963,41830,478024,70932,116871,49467,111322,62944,68067,78446,13248,106029,50886,18152,387481,28500,62458,228195,17286,23286,62210
20200627,30676,220180,30619,50282,202955,43262,0,0,44391,42932,203564,212802,33714,36953,0,131800,267766,47360,84743,20319,63923,178504,54574,0,34803,275989,0,65972,52812,2511480,17007,528859,93663,0,0,16397,0,61095,30658,12309,104975,26022,18244,88591,283785,11877,0,23510,57744,194458,11298,240136,2979,0,133978,626779,195883,61209,248469,1318556,9966907,158,203802,443813,287290,196370,241819,252130,686852,2711992,483133,288839,697413,368825,248117,278305,284226,559859,266498,99146,75660,55408,278305,121263,66529,80018,51167,79159,50857,121973,88402,88866,44254,483133,71210,118753,49979,111538,63847,68166,79402,13564,106226,52111,18244,397623,29644,64506,235677,17529,23872,62357
20200628,31524,222669,31373,50355,206512,45402,0,0,44942,43856,203157,216852,33907,38150,0,138134,271982,47797,84757,21327,65188,182493,55255,0,35455,279419,0,66392,54010,2553742,18082,548318,94413,0,0,16930,0,61475,31686,12772,105348,26313,18357,91769,284192,12052,0,23895,59933,194693,11603,240310,3130,0,137787,633563,197239,61295,248770,1351439,10134740,159,204244,449961,287874,196780,241956,252513,693215,2736058,489680,291172,719664,371023,249309,278305,285793,563598,269115,100344,76536,55786,278305,124609,66957,81534,51791,79159,51540,123325,89078,90537,46333,489680,71747,121226,50502,111805,64881,68250,80665,14046,106583,53186,18357,410453,30662,66631,241811,17731,24508,62469
20200629,32125,225205,31816,50433,209337,47151,0,0,45524,44538,203802,220657,34154,39060,0,144264,275999,48246,84780,21819,66754,186436,55665,0,36438,282365,0,67119,55092,2595402,18818,566840,95106,0,0,17409,0,61790,32785,13248,105732,26582,18467,95043,284812,12290,0,24652,62268,195042,11805,240436,3269,0,141801,640246,198613,61361,248970,1372989,10287788,160,205234,456100,288511,197198,242149,253056,699749,2756164,489680,293606,742417,373056,250542,279699,287262,566109,271881,101223,77709,56279,279699,126704,67448,82767,52410,79159,52068,124356,89745,91969,47873,489680,72082,123503,50995,112092,65983,68376,81940,14519,106903,54009,18467,422519,32007,68585,246499,18060,25057,62707
20200630,33219,227662,32568,50483,213470,49109,0,0,46195,45254,204244,226089,34393,40070,0,151209,279393,48667,84785,22308,68311,190823,56432,0,37514,285213,0,67924,56385,2644784,19558,585481,96088,0,0,18096,0,62118,33550,13564,106029,26970,18605,97846,285216,12533,0,25438,64530,195418,11954,240578,3459,0,145483,646929,199906,61427,249271,1412669,10471031,161,205773,462690,289154,197523,242363,253908,706240,2812447,498555,296273,767296,375044,251805,280461,288690,568919,274525,103019,78778,56750,280461,129151,67911,83812,52961,79159,52600,125335,90413,93572,50359,498555,72459,125396,51670,112383,66941,68503,82543,15259,107116,55241,18605,433805,33237,70372,253868,18235,26129,62707
20200701,34227,230211,33387,50545,217809,51524,0,0,46940,45924,205234,231770,34775,41194,0,159333,282043,49069,84816,41065,69814,194225,58257,0,38511,288477,0,68608,57770,2694284,20262,604641,97003,0,0,19011,0,62424,34463,14046,106226,27296,18732,102009,285279,12636,0,26410,67197,195893,12046,240760,3753,0,149258,653479,201098,61509,249659,1459494,10686362,162,206312,469407,289678,198064,242639,253908,712863,2868616,516296,298909,793802,376616,253108,280461,289947,572865,276549,105050,79732,57465,280461,131886,68299,85023,53676,79159,53045,126243,91072,94459,51754,516296,72773,127083,52298,112650,67856,68614,82790,15491,107303,56550,18732,445111,34063,71734,260911,18353,26931,62781
20200702,35528,232863,34197,50623,221896,53708,0,0,47859,46821,205773,238511,35146,42555,0,168061,284541,49469,84830,42574,71299,197608,59468,0,38805,292004,0,69297,59394,2748867,21120,625544,97897,0,0,20072,0,62698,35237,14519,106583,27746,18926,106110,285285,12969,0,27556,69941,196370,12178,240961,4023,0,153277,660231,202284,61598,250103,1503895,10890618,163,206670,475902,290504,198343,242827,253908,719449,2922605,516296,301530,820916,378168,254520,281136,291468,579140,279144,106065,80499,58117,281136,134722,68774,86504,54487,79159,53577,127203,91583,94701,52914,516296,72879,128776,52819,112947,68188,68738,83754,15784,107718,57895,18926,456689,35195,72359,268574,18494,27737,62872
20200703,36818,235429,35148,50698,221896,56020,0,0,48672,47705,206312,245251,35405,43929,0,177124,288089,50141,84838,45719,72711,201801,60657,0,40336,295599,0,69996,60695,2800858,22116,648315,98653,0,0,21293,0,62997,35995,15259,106903,28166,19176,109505,285787,13288,0,28495,72786,196780,12319,241184,4311,0,156391,666941,203456,61727,250545,1546935,11093572,164,206682,480278,291154,198699,243061,255953,726036,2972008,525803,304204,849522,380034,255723,281863,293037,583653,282344,107435,81094,58717,281863,137556,69425,88136,55319,80286,54050,127462,92062,95563,54222,525803,73049,130718,53381,113262,68533,68850,83855,15964,107973,59273,19176,468332,36694,73067,276072,18783,28465,63238
20200704,38071,237878,36184,50761,225283,58354,0,0,49303,48628,206670,252165,35719,45106,0,187977,291847,50857,84857,47171,74035,205929,61535,0,41830,299080,0,70366,62142,2846807,22921,673165,99183,0,0,22501,0,63270,36983,15491,107116,28582,19450,113389,286412,13822,0,29316,75376,197198,12440,241419,4621,0,159679,673564,204610,61838,250545,1580502,11283208,165,207700,485836,291691,199001,243230,256619,732547,3018397,535946,306752,878254,382111,257032,282645,294519,587345,285091,108427,82224,59360,282645,140603,70045,89917,56090,80713,54453,127462,92482,97110,56259,535946,73364,132816,53983,113646,69651,68947,84392,16168,108302,60623,19450,476660,37935,74867,282437,19075,29084,63499
20200705,39297,240438,37425,50834,231818,60479,0,0,49941,49468,206682,256848,35950,46178,0,196750,295532,51540,84871,48574,75253,209509,61958,0,44254,302718,0,70681,63749,2900379,23943,697413,99799,0,0,23248,0,63554,38149,15784,107303,28973,19658,117110,286931,14215,0,30147,77815,197523,12515,241611,4996,0,162417,680283,205758,62016,250545,1605695,11469181,166,208154,492522,292931,199332,243344,257494,738787,3041127,541493,309437,906752,383902,258249,283487,295902,589886,287959,109149,83134,60058,283487,144064,70727,91795,56684,81067,54854,127462,92947,98343,57006,541493,73663,135123,54511,113938,70714,69005,85480,16423,108617,61768,19658,489122,39241,76596,289100,19401,29643,63706
20200706,40509,243051,38128,50870,234509,62275,0,0,50644,50053,207700,261750,36155,47735,0,205721,298557,52068,84889,49683,76222,213716,62380,0,46333,305703,0,70932,64958,2943360,24665,719664,100345,0,0,23972,0,63804,39334,15964,107718,29223,19834,120281,287290,14379,0,31281,80447,198064,12566,241819,5241,0,165618,686852,206844,62058,251789,1630149,11637170,167,208976,498380,293469,199709,243506,258855,745197,3067633,549321,312035,936181,385946,259692,284121,297315,592144,290360,110148,84488,60391,284121,147389,71199,93490,57279,81357,55198,127664,93356,99409,57545,549321,73936,137468,55479,114281,71856,69102,86900,16531,108957,62547,19834,502178,41017,78286,294569,19693,30409,63706
20200707,41545,245688,38430,50907,237489,64701,0,0,51245,50622,208154,268008,36412,48997,0,215855,301019,52600,84917,51059,77279,217108,63245,0,47873,309278,0,71210,66226,2999923,25428,742417,100945,0,0,24787,0,64003,40291,16168,107973,29620,20042,124494,287874,14607,0,32671,83426,198343,12685,241956,5486,0,168645,693215,207897,62058,252130,1676848,11845996,168,209420,505751,294116,199919,243736,260255,751612,3118153,558420,314786,968857,387502,261194,284660,298542,596060,292625,110999,85545,61718,284660,150115,71713,95007,57876,81580,55573,128618,93757,100688,58850,558420,74235,139549,55877,114532,72921,69203,87485,16649,109133,63762,20042,513719,42489,79963,299126,19891,31075,64094
20200708,42984,248379,39588,50959,240848,67442,0,0,52007,51457,208976,275003,36689,50207,0,224665,303083,53045,84950,51059,78304,220144,63245,0,50359,312911,0,71747,68079,3060967,25978,767296,101553,0,0,25411,0,64224,41251,16423,108302,30175,20249,128638,288511,14771,0,33998,87030,198699,12814,242149,5836,0,172134,699749,208938,62123,252513,1722098,12061797,169,210135,511369,294803,200180,243967,260255,758001,3173107,567059,317483,1003832,388855,262507,285191,299914,599940,294598,112094,86309,62406,285191,153599,72400,96653,58611,81787,55848,130040,94078,101542,61266,567059,74435,141370,56649,114809,73679,69308,88381,16719,109292,65177,20249,522138,43558,81727,305966,20012,32134,64258
20200709,44113,250458,40790,51013,243599,69612,0,0,52840,52285,209420,282283,36951,51725,0,238339,306216,53577,84992,54747,79254,223327,64221,0,51754,316448,0,72082,70736,3120348,26384,793802,102110,0,0,26658,0,64411,42216,16531,108617,30789,20604,133973,289154,15079,0,35523,90693,199001,12919,242363,6485,0,175494,706240,209962,62210,253056,1765060,12285569,170,210386,517714,295632,200456,244216,260255,764215,3233820,576067,320117,1039084,390037,263998,285921,301323,603338,297083,113129,86737,63127,285921,156995,73068,98658,59378,82050,56129,130673,94316,101751,63001,576067,74545,143043,57669,115080,73912,69308,89082,16801,109965,66631,20604,533103,44803,82481,312659,20202,33084,64627
20200710,45565,252720,41915,51055,246351,72460,0,0,53580,53116,210135,289174,37216,53614,0,250687,309274,54050,84992,56455,80235,226486,65018,0,52914,319646,0,72459,72347,3189128,27053,820916,102630,0,0,27619,0,64604,43257,16649,108957,31381,21034,140776,289678,15328,0,36932,94060,199332,13001,242639,6845,0,178443,712863,210965,62357,253908,1809371,12518527,171,210402,522162,296358,200890,244434,264836,770311,3283227,585236,322567,1077781,391849,265515,286674,302686,607045,299628,114409,87123,63889,286674,160436,73785,100810,60281,82299,56422,130673,94483,102941,65304,585236,74676,144945,58810,115368,74074,69516,89982,16945,110352,68046,21034,541139,46313,83405,320884,20483,33820,64847
20200711,47200,255117,43114,51136,248872,75194,0,0,54058,53941,210386,295268,37521,54697,0,264184,312029,54453,85071,58253,81158,229480,67209,0,54222,322710,0,72773,74018,3249863,27583,849522,103128,0,0,28598,0,64767,44332,16719,109133,32079,21420,145632,290504,15542,0,38100,97509,199709,13115,242827,7231,0,181129,719449,211981,62469,253908,1844318,12731601,172,211825,525733,296944,201450,244624,266194,776212,3320108,594326,324692,1118206,393769,267064,287300,303973,609773,302147,115354,88127,64468,287300,164277,74486,102948,61181,82531,56711,131596,94640,104475,67456,594326,74902,147211,59645,115661,74893,69589,90624,17061,110713,69374,21420,551688,47638,85109,329043,20798,34463,65199
