Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Recuperados México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Morocco,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Gambia,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Recuperados,Fecha,Nuevos Recuperados,Velocidad Recuperados,Diferencia Velocidad
20201109,29579,438,5927,114881,11863,4205,3670,2515,46661,7618,12700,41742,526,11132,47726,525641,108383,60710,659,6157,1290,319431,432233,22298,16089,3887,2386,7771,4968,0,416,5,35,50877,123314,217716,135216,49411,1910,12203,31222,824355,5185,42325,1736,219371,155,0,0,108968,31,10893,1310,3549,26161,2993,680726,585,498904,11620,532,23,138959,86393,1087,32,1882,1924,1466,137307,100439,21510,15349,102083,15,5492,337788,23364,154956,0,361784,846215,10847,45042,4943,87300,5203,0,19757,57981,912,2255,2405,48437,317,13913,8023,372266,34721,11659,3928845,7693,43177,1144,40780,1394,7959406,4225,42659,549,66194,2832,23533,131490,4456,1375,54358,23074,0,5110,0,25283,1813,101478,48103,122,144,24229,8717,183,0,9033,31172,53002,342,5534,72,91353,4952,231,288,4967,118711,159724,7485,8899,9492,64910,16226,16011,60069,25160,221758,3247,206793,29,96684,1047017,2382,2998,81225,94627,10711,212905,0,90054,307807,27,1073577,443621,244005,369,6721,8880,789,5359,345289,72249,4332,3543,565,339768,1326568,63646,5732,340286,29796,150376,16516,1024,51728,5163226,33315624,20201108,257053,1.008,0.000
20201110,30304,438,6036,115199,11863,4219,3685,2515,47411,7683,12700,42759,528,11182,47843,530694,108765,61516,659,6185,1290,320065,434665,22298,16378,3887,2440,7836,4971,0,416,5,35,51425,124156,223530,137401,50009,1911,12353,32261,824355,5274,42626,1763,230661,155,0,0,109330,31,10928,1310,3575,27585,3034,683194,586,500142,11701,541,23,139701,86421,1087,32,1882,1924,1471,137590,100540,21510,15366,106878,15,5497,338281,23364,154956,0,361919,850670,10857,47390,5035,122600,5238,0,21718,57985,914,2255,2454,49039,317,14094,8040,375741,34954,11748,3961873,8198,43507,1144,41512,1413,8013783,4225,43095,549,66194,2905,25007,131733,4521,1375,55306,23074,0,5115,0,25799,1813,102140,48103,122,145,24920,8738,183,0,9249,31172,54854,343,5534,72,91646,4987,231,288,4967,119707,160577,7498,8899,9492,66835,16362,16019,60333,25266,224912,3247,211408,29,98487,980866,2410,3008,81415,98663,10763,216851,0,90359,308145,27,1081897,446402,277473,378,6749,9537,789,5361,363023,72941,4405,3543,590,341416,1341868,64826,5737,342501,30504,150376,16516,1029,53360,5183970,33572984,20201109,257360,1.008,0.000
20201111,31073,438,6125,115718,11863,4378,3693,2515,48532,7683,14000,43994,528,11199,47843,536105,109057,62497,659,6246,1290,320849,436657,22299,16542,3887,2485,7939,4971,0,416,5,41,52226,124905,230767,139177,51007,1913,12493,32769,824355,5371,42980,1792,242875,155,0,0,109633,32,10963,1311,3611,28808,3078,686458,586,501426,11739,541,23,140442,86451,1087,32,1882,1924,1471,137918,100662,21510,15386,110353,15,5501,338702,23364,154956,0,362217,850670,10879,49811,5099,130000,5284,0,23247,57990,914,2255,2504,49545,317,14094,8046,378982,34967,11959,3997175,8706,43857,1144,42098,1420,8066501,4225,43626,549,66672,2909,27577,131926,4576,1375,55306,23074,0,5118,0,26714,1813,102643,51750,124,145,25353,8829,183,0,9416,31172,56434,345,5534,74,92266,4995,233,288,4974,120823,162243,7499,8922,9525,68336,16499,16070,60737,25404,226826,3330,218086,29,98305,1070423,2411,3018,81658,103759,10811,221743,0,90743,309259,27,1081897,460504,285241,390,6831,10183,857,5366,372113,73509,4488,3549,616,343131,1360049,66115,5744,344613,31130,150376,16516,1029,54869,5222937,33953208,20201110,380224,1.011,0.004
20201112,32069,444,6250,116137,11863,4453,3697,2515,49563,7701,14000,45204,532,11225,48096,541566,109135,63268,659,6372,1290,321563,439228,22303,16788,3887,2513,7985,4973,0,427,5,41,52861,125593,237399,140470,51986,1917,12574,33690,736197,5479,42980,1815,254349,157,0,0,110050,32,10983,1312,3616,29302,3103,690903,586,502475,12188,542,23,141215,86488,1093,46,1882,1924,1515,138309,100760,21510,15386,113689,15,5509,339114,23364,154956,0,362417,853208,10899,52169,5192,141000,5317,0,24314,58002,914,2255,2558,50045,317,14798,8060,382084,35024,12134,4051256,10000,44068,1144,42703,1428,8115580,4225,44040,549,66814,2923,30027,132153,4663,1378,55824,23074,0,5126,0,27587,1816,103174,51807,124,145,25782,9004,183,0,9564,32246,58649,345,5559,74,92843,5043,233,288,4974,122070,164592,7500,8922,9535,70130,16685,16102,60790,25537,230429,3330,224916,29,99282,1081691,2411,3031,81846,107875,10853,226040,0,91141,310494,27,1100180,474208,300719,408,6924,10653,857,5369,387758,74255,4585,3556,656,344868,1378463,67270,5746,346794,0,150376,16516,1029,55706,5254457,34179447,20201111,226239,1.007,-0.005
20201113,32969,444,6326,116505,11863,4551,3707,2515,50336,7701,14000,46216,533,11244,48179,546642,109268,63571,659,6410,1290,322414,441856,22307,16904,3887,2539,8038,4973,0,428,5,41,53367,126344,243901,142671,53001,1918,12667,34491,741340,5580,43779,1856,267580,157,0,0,110050,32,10983,1314,3688,29802,3135,692177,586,503540,12243,542,23,141883,86518,1101,46,2021,1924,1515,138691,100847,21510,15400,117382,15,5509,339568,23364,154956,0,362903,856023,10899,55511,5282,141000,5343,0,26439,58008,916,2255,2609,50514,328,15428,8090,385094,35036,12238,4095146,10238,44236,1145,43259,1435,8163572,4225,44872,549,66886,2926,31792,132356,4698,1378,56307,23074,0,5131,1,28269,1816,103685,52912,124,145,26289,9076,183,0,9729,32487,61264,348,5559,76,93570,5168,234,289,4993,123229,168129,7513,8939,9535,72116,16862,16134,60936,25636,234404,3330,231808,29,100197,1089340,2413,3089,82038,112728,10894,229160,0,91452,311238,27,1110477,487913,316352,426,6965,11031,888,5372,399238,74868,4675,3557,682,346387,1396851,68392,5756,348804,0,150376,16516,1056,57693,5274812,34481579,20201112,302132,1.009,0.002
20201114,33772,444,6345,116828,11863,4708,3715,2515,51362,7701,14000,47285,535,11262,48179,552747,109590,63675,659,6430,1290,323225,444226,22311,17151,3887,2564,8038,4973,0,428,5,41,53791,126902,249127,144656,54049,1918,12767,35361,745361,5702,44199,1885,282215,157,0,0,110050,32,11086,1314,3725,31126,3175,693261,586,505243,12467,549,23,142561,86543,1103,46,2021,1924,1515,139128,100946,21510,15407,122517,15,5519,339947,23364,154956,0,363068,858388,11041,58674,5282,141000,5373,0,29024,58019,917,2255,2665,50965,328,15428,8096,388094,35067,12505,4148444,10433,44551,1147,43259,1439,8205728,4225,44872,549,67241,2937,33548,132577,4767,1378,56847,23074,0,5143,1,28805,1816,104134,53758,127,145,26981,9148,183,0,9879,32721,63748,353,5559,77,94337,5228,234,289,4994,124271,170632,7516,8939,9535,74105,16862,16137,61029,25691,236870,3330,239051,30,101162,1097576,2426,3108,82300,119415,10934,234904,0,91948,311666,27,1119366,498996,322383,446,7015,11324,888,5399,411434,75341,4675,3567,682,347849,1415213,69526,5771,351102,0,150376,16516,1056,58538,5279452,34759398,20201113,277819,1.008,-0.001
20201115,34785,444,6444,117137,11863,4741,3721,2515,52351,7701,14000,48259,536,11289,48328,558818,109981,63866,659,6448,1290,323824,447039,22312,17387,3887,2598,8038,4973,0,431,5,41,54346,127585,251864,145326,55150,1918,12889,35606,750190,5765,44633,1920,294783,157,0,0,111096,32,11086,1314,3777,31599,3233,693467,586,506700,12680,549,23,143252,86572,1103,46,2021,1924,1515,139500,101046,21510,15416,125066,15,5525,340304,23364,160639,0,374329,858388,11151,62061,5323,141000,5402,0,30519,58029,917,2255,2714,51375,328,15428,8096,391991,35092,12505,4174884,11552,44778,1148,44133,1443,8249579,4225,45766,549,67526,2949,34864,132784,4813,1378,57760,23074,0,5148,1,29375,1820,104438,54362,127,145,27364,9220,183,0,10067,32721,66231,355,5559,77,95843,5248,238,289,4995,125370,173430,7524,8939,9571,74984,17305,16137,61073,25759,240434,3330,243832,30,91954,1104956,2445,3121,82469,125674,10973,238598,0,92373,312647,27,1129102,505714,327306,450,7060,11495,888,5399,420810,75341,4747,3571,682,349542,1429565,70812,5779,353663,0,150376,16592,1056,60416,5279452,34990158,20201114,230760,1.007,-0.001
20201116,35606,451,6523,117454,17998,4749,3724,2579,53299,7801,14000,49208,536,11316,48626,564699,110381,64130,659,6488,1290,324834,449565,22333,17862,3887,2608,8170,4973,0,431,5,41,54953,128414,254653,146396,55755,1919,13453,36473,754200,5888,45148,1952,306022,157,0,0,111446,32,11124,1318,3791,34010,3284,695496,586,508067,12843,549,23,143932,86616,1124,59,2021,1924,1515,139962,101179,21510,15421,142155,15,5542,340668,23364,160639,0,374366,865348,11270,65291,5341,141000,5440,0,31053,58033,917,2255,2759,51776,328,17734,8116,395443,35137,12599,4244811,12425,44915,1150,44733,1448,8290370,4225,46244,549,67655,2965,35387,133010,4840,1378,57760,23074,0,5148,1,30317,1822,104786,55551,127,145,27803,9386,183,0,10311,33064,68738,355,6801,77,96462,5330,238,291,5004,126746,176364,7536,8957,9581,75865,17541,16400,61162,25860,244699,3330,246633,30,102810,1111867,2454,3135,82680,129671,11019,243359,0,92767,313317,29,1140196,522313,341249,462,7078,11806,920,5402,442364,77164,4830,3573,763,351146,1443393,71874,5790,356375,0,150376,16592,1056,61263,5335498,35380888,20201115,390730,1.011,0.005
20201117,36624,451,6582,117789,17998,4977,3729,2579,54274,7820,14000,50473,539,11388,48626,570774,110761,64293,659,6511,1290,325788,453025,22338,18121,3887,2660,8277,4975,0,431,5,41,55684,129041,261836,148669,56894,1919,13804,38660,757951,6049,45148,2006,324282,157,0,0,111446,32,11180,1318,3930,34185,3348,696820,586,509401,13140,558,23,144647,86667,1124,60,2021,1924,1557,140469,101288,21510,15425,149445,15,5548,341104,23364,160639,0,374543,867306,11386,68929,5424,169100,5460,0,33906,58039,917,2255,2817,52182,329,18024,8164,398636,35160,12646,4293640,13310,45082,1150,45371,1450,8335109,4225,47262,549,67927,2972,36519,133217,4888,1378,58315,23074,0,5157,1,31536,1823,105355,56748,127,145,28646,9438,183,0,90267,33064,70980,356,6801,77,97318,5338,238,291,5008,128242,179242,7550,8957,9609,78343,17541,16473,61337,25973,248859,3384,253244,30,103778,1118902,2454,3148,82900,136487,11061,247594,0,93084,313901,29,1148833,537347,353794,467,7113,12210,920,5402,457798,77558,4965,3576,796,352895,1465051,73059,5812,359063,0,150376,16592,1223,62395,5358299,35814479,20201116,433591,1.012,0.001
20201118,37254,451,6623,118333,17998,5120,3742,2579,54764,7820,15300,51729,541,11406,48710,576983,110871,64593,659,6536,1290,326674,455176,22339,18410,3887,2680,8394,4975,0,433,5,41,56843,129839,270269,150966,58111,1948,14216,39886,762025,6184,46326,2058,342883,157,0,0,112014,32,11190,1328,3962,34846,3404,701534,586,510766,13152,558,23,145537,86700,1124,60,2021,1924,1557,140891,101421,21510,15433,153702,15,5549,341515,23364,160639,0,374666,867306,11689,71468,5483,169100,5505,0,35924,58046,920,2286,2868,52608,329,18504,8184,402347,35295,12754,4350789,14076,45082,1151,46127,1457,8383602,4225,49878,575,68123,2983,38507,133473,4934,1378,58846,23074,0,5158,1,32480,1823,105708,58229,127,145,29583,9484,183,0,94896,33517,72673,357,6801,78,98318,5369,239,291,5087,129755,182780,7553,8957,9609,80069,18347,16495,61457,26098,253089,3384,261387,30,104837,1125184,2472,3206,83087,142738,11105,253351,0,93390,314709,30,1156474,554272,367574,487,7172,12587,1019,5434,481967,78238,5055,3578,841,354788,1489893,74229,5826,361655,0,150376,16592,1273,62528,5383385,36177588,20201117,363109,1.010,-0.002
20201119,38132,456,7062,118691,17998,5264,3745,2579,55633,7820,15300,52958,545,11475,49103,583704,111527,64983,659,6566,1290,327542,457490,22341,18744,3887,2743,8426,4975,0,433,5,41,57469,130426,278190,153145,59465,1948,14565,41031,766361,6301,46962,2101,361886,159,0,0,112406,32,11215,1331,3965,36345,3479,702544,586,511874,13182,563,23,146469,86727,1142,60,2021,1924,1557,141297,101564,22177,15440,157924,15,5550,341956,23364,160639,0,374939,871534,11689,73877,5516,180700,5531,0,38695,58052,920,2286,2924,53060,335,19231,8195,406612,35350,12849,4410709,15947,45082,1153,46793,1463,8428409,4225,50658,575,68123,2997,40153,133691,4973,1378,59362,23074,0,5161,1,33327,1823,106305,58229,127,145,30204,9557,183,0,100280,33757,74865,357,7296,78,99584,5407,241,291,5137,131315,185638,7554,8965,9670,88388,19024,16591,61573,26263,257310,3384,269590,30,106074,1132393,2476,3242,83244,149541,11148,257992,0,93691,315469,30,1167514,570961,379380,497,7201,12903,1019,5435,498987,78851,5127,3578,865,356722,1514945,75530,5831,364573,0,150376,16592,1273,63404,5406066,36551888,20201118,374300,1.010,0.000
20201120,39088,456,7117,119029,17998,5296,3750,2579,56601,7854,15300,53983,546,11497,49103,589025,111681,65325,659,6592,1290,328931,460394,22348,18907,3887,2760,8547,4975,0,433,5,41,57879,131049,286386,155829,60869,1952,15055,42916,770728,6406,47581,2148,381800,159,0,0,112406,32,11242,1331,3984,38074,3547,707040,586,512927,13191,563,23,147309,86751,1142,60,2055,1924,1557,141764,101685,22177,15452,163000,15,5551,342404,23364,160639,0,375237,871534,11789,77932,5516,180700,5559,0,40816,58058,920,2286,2986,53502,337,20014,8229,410552,35370,13053,4457930,16501,45825,1156,47587,1465,8478124,4225,50984,575,68451,3003,41691,133914,4993,1378,59789,23074,0,5164,1,34388,1827,106725,60486,127,145,30952,9626,183,0,103834,33984,77387,358,7296,78,100749,5432,241,295,5159,132748,191002,7560,8976,9682,90754,19772,16606,61782,26365,261754,3384,278676,30,107521,1138581,2476,3260,83416,156483,11188,262212,0,94046,316149,30,1177819,587780,389873,504,7267,13271,1082,5439,520022,79372,5239,3578,883,358431,1539352,76880,5839,367592,0,150376,16592,1276,64685,5430896,36907312,20201119,355424,1.010,-0.001
20201121,40493,473,7273,119180,17998,5661,3772,2579,57679,7854,15300,54949,546,11559,49281,596136,112090,65534,659,6618,1290,329828,463040,22349,19129,3887,2800,8611,4975,0,433,5,55,58383,131560,294851,156755,62243,1953,15469,43793,770728,6565,48183,2209,407075,159,0,0,112406,33,11300,1331,4018,40820,3621,707784,586,514584,13209,572,23,148080,86769,1142,60,2055,1924,1557,142252,101783,22177,15465,169379,15,5552,342882,23364,160639,0,375548,873970,11821,81783,5628,180700,5559,0,43188,58064,920,2286,3043,53988,337,20014,8235,413955,35422,13151,4529700,16913,46208,1158,47587,1469,8521617,4225,51352,575,68659,3012,43272,134100,5019,1378,60294,23074,0,5166,1,35752,1827,107241,61402,128,145,31659,9649,183,0,108353,33984,80027,360,7296,78,102113,5481,241,295,5163,134360,193325,7573,8976,9727,92829,20493,16659,61884,26466,265568,3384,287310,30,108981,1144923,2521,3310,83617,162751,11229,266711,0,94355,316603,30,1187053,600991,394830,507,7307,13590,1082,5441,539524,79372,5290,3582,883,360352,1564897,78112,5850,370825,0,150376,16592,1276,66135,5437189,37246582,20201120,339270,1.009,-0.001
20201122,41597,473,7346,119338,17998,5699,3766,2579,58758,7854,15300,55789,548,11599,49405,603445,112552,65691,659,6642,1290,330885,465452,22352,19491,3887,2842,8611,4975,0,433,5,55,59021,132178,299592,157259,63841,1953,15842,44416,779104,6654,48794,2248,423971,159,0,0,113269,33,11300,1331,4019,42915,3679,710099,586,516121,13225,572,23,148871,86792,1142,60,2055,1924,1635,142865,101881,22177,15488,172919,15,5555,343371,23364,164009,0,386486,879439,11838,85639,5652,180700,5610,0,45883,58067,923,2286,3097,54491,340,20014,8250,418188,35934,13151,4526513,18336,46208,1166,48914,1469,8562641,4225,51507,575,68827,3024,44137,134282,5046,1378,60811,23074,0,5168,1,36524,1828,107413,62249,128,145,32366,9730,183,0,114018,34297,82380,360,7296,78,103848,5505,241,295,5164,135962,199024,7591,8976,9737,94090,21043,16701,62076,26539,269137,3412,295148,30,110273,1150932,2532,3322,83829,169260,11271,270457,0,94355,317631,30,1195492,611627,398101,512,7334,14069,1082,5441,553098,79372,5358,3582,883,362428,1582768,79556,5858,374637,0,150376,16657,1276,67667,5457973,37520306,20201121,273724,1.007,-0.002
20201123,42480,473,7351,119548,17998,5720,3755,2579,59888,7886,15300,56547,549,11615,49599,610406,112882,65839,659,6693,1290,331760,467654,22358,20031,4988,2877,8675,5005,0,433,5,63,59538,132848,303782,158170,64475,1953,16230,45760,784693,6831,49421,2274,438868,159,0,0,113577,33,11386,1331,4034,43339,3764,711195,588,517524,13234,572,23,149578,86816,1151,106,2055,1924,1635,142892,101981,22177,15516,176827,15,5555,343816,23364,164009,0,386604,879439,11853,89170,5652,206700,5622,0,47933,58071,926,2309,3155,55046,342,22004,8288,422386,35976,13229,4633600,19616,46616,1166,49592,1476,8604955,4225,51903,575,69054,3044,44558,134486,5065,1379,61160,23074,0,5173,1,38226,1828,107819,63846,128,145,32894,9791,183,0,120014,34297,85018,363,7692,78,104698,5518,241,296,5197,137004,202067,7609,8999,9737,95099,21396,16701,62241,26722,274315,3412,296844,30,111343,1158897,2552,3333,84017,175527,11312,275158,0,94985,318292,30,1203800,630375,405982,518,7356,14497,1149,5443,584493,81336,5405,3582,952,364611,1598723,80882,5869,377891,0,150376,16657,1276,69079,5481184,37931519,20201122,411213,1.011,0.004
20201124,44153,473,7444,119835,17998,6014,3780,2579,60965,7886,15300,57591,549,11660,50029,617715,113134,66018,659,6722,1290,332974,469784,22362,20627,4988,2899,8764,5005,0,433,5,63,60009,133407,312564,160257,65734,1955,16666,47525,791516,6938,50070,2295,454717,159,0,0,113856,33,11433,1331,4204,44020,3827,716444,588,518834,13272,579,23,150261,86847,1153,109,2055,1924,1651,144463,102103,22177,15527,184233,15,5569,344311,23364,164009,0,386792,882600,11877,92215,5708,211500,5639,0,50738,58079,926,2309,3213,55531,342,22189,8297,425313,36122,13408,4696664,20819,46616,1169,50304,1493,8642771,4225,52709,575,69240,3054,45587,134698,5086,1379,61593,23074,0,5177,1,40102,1829,108338,65303,128,145,33892,9833,183,0,125433,34595,87408,363,7692,78,105835,5572,242,298,5241,138007,204858,7636,8999,9854,98944,21746,16707,62311,26825,278191,3412,304188,30,112385,1167857,2557,3405,84166,182620,11355,279276,0,95344,318853,30,1210634,649070,416832,523,7428,14962,1149,5445,605330,81973,5503,3585,952,366877,1621465,82335,5878,381569,0,150376,16657,1277,70555,5509645,38303698,20201123,372179,1.010,-0.001
20201125,46501,473,7517,120209,17998,6052,3788,2579,63366,7916,16800,58664,553,11681,50127,625606,113263,66574,659,6763,2938,334392,472054,22369,21229,4988,2986,8832,5005,0,440,5,63,60499,134033,321460,162130,66963,1955,17031,48210,798037,7062,50712,2320,469527,159,0,0,113856,33,11433,1340,4242,44020,3923,716444,588,520180,13339,579,23,151044,86888,1153,109,2055,1924,1686,145028,102201,22177,15540,189356,15,5575,344787,23364,164009,0,386955,884747,11902,95581,5733,211500,5655,0,53547,58091,926,2309,3271,56025,345,22630,8336,429807,36145,13459,4835956,21947,47006,1170,50914,1494,8679138,4225,52974,575,69477,3060,47770,134950,5110,1379,62544,23074,0,5184,1,42620,1829,108854,66459,129,145,34970,9900,183,0,131181,34595,89425,367,7692,78,107452,5623,243,298,5317,139356,207998,7646,9016,9908,100913,22137,16755,62493,26950,281883,3412,313885,30,114569,1174959,2567,3445,84335,189059,11395,284496,0,95669,319718,30,1217284,666373,417657,530,7470,15447,1221,5450,637149,82611,5542,3587,985,369179,1646737,83789,5901,385480,0,150376,16657,1277,71236,5534010,38741108,20201124,437410,1.011,0.002
20201126,49056,477,7617,120720,17998,6497,3790,2579,64645,7925,16800,59766,555,11717,50127,633275,113687,67001,659,6801,2949,335881,474376,22390,21721,4988,3021,8840,5005,0,440,5,63,61241,134750,331538,163814,68572,1956,17352,48780,803581,7165,51334,2345,494869,159,0,0,113856,33,11495,1340,4252,49616,4021,716444,588,521247,13355,585,23,151870,86900,1166,109,2055,1924,1719,145673,102268,22177,15558,193944,15,5576,345215,23364,164009,0,387266,887019,11922,98781,5789,218900,5680,0,56378,58104,928,2309,3330,56510,347,23404,8397,433649,36232,13520,4871203,23985,47354,1182,51585,1496,8718517,4225,53526,575,69670,3076,49654,135198,5131,1379,62946,23074,0,5185,1,44875,1831,109306,67453,130,145,36064,9956,183,0,135650,34595,92349,368,7717,78,108769,5721,246,298,5345,140976,209435,7652,9016,9964,103055,22690,16779,62585,27103,285672,3417,323514,30,116222,1181753,2567,3454,84510,196342,11437,289808,0,96072,320663,30,1226662,685537,431874,530,7497,15816,1231,5450,661180,83273,5649,3588,1010,371453,1671349,90485,5929,388771,0,150376,16657,1278,72152,5556887,39107984,20201125,366876,1.009,-0.002
20201127,50204,477,7697,121050,17998,6710,3798,2579,65972,7951,16800,60828,555,11749,50127,640065,113817,67506,659,6853,2954,337553,476297,22404,22366,4988,3056,8840,5005,0,443,5,63,61960,135303,340794,165493,69931,1956,17755,50001,808618,7297,51946,2401,516636,162,0,0,113856,33,11495,1343,4272,52126,4107,722876,588,522259,13388,585,24,152708,86937,1170,109,2057,1924,1719,146406,102390,22177,15569,199446,15,5576,345622,23364,164009,0,387616,887019,11982,102270,5830,222100,5710,0,59285,58111,928,2309,3389,56991,347,24073,8470,437456,36295,13631,4947446,24721,47576,1192,52299,1499,8759969,4225,54125,575,69780,3091,51121,135370,5144,1379,62946,23074,0,5187,1,46740,1833,109619,68464,130,145,36825,10088,183,0,140400,35078,95698,372,7717,79,110152,5829,249,299,5397,142046,209435,7665,9037,9964,105149,23274,16845,62686,27349,291221,3417,326657,30,117709,1189499,2579,3462,84653,203251,11478,294036,0,96402,321373,30,1235257,705213,425026,532,7525,16226,1252,5453,696647,84991,5710,3590,1024,373676,1697618,91797,5959,392616,0,150376,16657,1278,74008,5581436,39489610,20201126,381626,1.010,0.000
20201128,51314,498,7763,121280,17998,6974,3800,2819,67588,7951,16800,61977,556,11781,50298,648831,114317,68250,659,6889,2954,339810,478537,22407,22796,4988,3072,8944,5009,0,443,5,63,62944,135889,350189,166715,71691,1956,18152,51068,813254,7418,52568,2435,538273,162,0,0,113856,33,11495,1343,4317,54021,4185,723347,588,523692,13412,586,24,153449,86968,1179,109,2057,1924,1719,146549,102490,22177,15582,206275,15,5577,346023,23364,164009,0,388062,888815,11982,106328,5830,222100,5732,0,62094,58119,930,2309,3444,57496,354,24073,8472,441983,36709,13677,5023063,25136,47638,1205,52299,1504,8802267,4225,54399,575,69980,3138,52814,135651,5152,1379,63407,23074,0,5192,1,47779,1834,110209,69226,130,145,37505,10161,183,0,142710,35078,98465,373,7717,79,111455,5953,249,301,5480,142872,211186,7665,9037,10175,106479,23754,16925,62819,27542,295475,3417,335764,30,120103,1197204,2579,3500,84785,210697,11518,298574,0,96652,321801,30,1242877,718604,442327,537,7554,16656,1285,5453,720861,84991,5710,3590,1024,375885,1724416,93028,5987,396227,0,150376,16657,1278,74950,5581436,39849316,20201127,359706,1.009,-0.001
20201129,52647,498,7763,121472,17998,7010,3803,2819,68910,7951,16800,63030,565,11902,50450,658292,114818,69315,659,6921,2954,341423,480903,22411,23484,4988,3131,8989,5009,0,443,5,63,63834,136413,354556,167005,73676,1959,18481,51479,818397,7557,53204,2464,559429,162,0,0,114963,33,11585,1343,4346,55637,4267,730633,588,525213,13439,586,24,154185,86998,1179,109,2057,1924,1719,146955,102596,22177,15597,209534,15,5577,346409,23364,169804,0,398624,893061,11982,110049,5867,222100,5745,0,64197,58124,930,2309,3500,57947,354,24073,8472,445793,36716,13677,5065030,27061,47680,1207,53266,1515,8847600,4225,54975,575,70151,3178,53687,135862,5168,1382,64149,23074,0,5192,1,48594,1836,110588,69624,130,145,38400,10229,183,0,148572,35078,101838,377,7717,79,113375,6066,250,301,5480,143616,212590,7717,9037,10175,107364,24427,16983,63055,27653,299095,3417,348852,30,121735,1204452,2593,3514,84977,216998,11559,302314,0,96652,322929,30,1249843,730797,444406,537,7586,17002,1285,5453,734503,84991,5794,3591,1024,378172,1746279,94586,5996,400242,0,150376,16657,1278,76774,5581436,40167599,20201128,318283,1.008,-0.001
20201130,54759,498,7851,121702,17998,7078,3811,2839,70156,8023,16800,64031,565,11939,50547,668151,115219,73808,659,6947,2954,343286,482674,22420,24131,4988,3151,8989,5009,0,456,5,63,64987,137071,360360,167913,74902,1962,18849,52769,823586,7665,53809,2478,577514,162,0,0,115216,33,11585,1343,4392,63860,4357,731242,597,526604,13535,586,26,154899,87017,1179,131,2057,1924,1795,147425,102718,22177,15607,212942,15,5584,346802,23364,169804,0,398658,893061,12045,113986,5889,250200,5771,0,66041,58134,933,2327,3560,58453,358,26086,8482,450518,36831,13729,5146319,28028,48073,1210,53818,1525,8889585,4225,55344,575,70337,3206,54138,136090,5179,1382,64711,23074,0,5194,1,50565,1836,110944,70851,130,145,38946,10329,183,0,155026,35078,105199,381,7912,79,114341,6219,250,304,5516,144462,214521,7732,9066,10302,108442,25001,16998,63282,27885,304595,3417,353188,30,127289,1210489,2593,3570,85141,221692,11599,305291,0,97326,323681,30,1257227,749219,451607,556,7631,17560,1299,5455,757507,87526,5873,3601,1088,380711,1763493,95354,6006,404727,0,150376,16657,1278,83034,5597802,40569855,20201129,402256,1.010,0.002
