COUNT,SECTOR,SEXO,TIPO_PACIENTE,FECHA_DEF,NEUMONIA,EDAD,DIABETES,HIPERTENSION,OBESIDAD,TABAQUISMO,RESULTADO,ESTADO,ALGUNA COMORBILIDAD
4,,,,,,q,,S,S,,1,D,S
1,,,,,,q,,S,S,,1,E,S
2,,,,,,q,,S,S,,1,F,S
5,,,,,,q,,S,S,,1,G,S
8,,,,,,q,,S,S,,1,H,S
1,,,,,,q,,S,S,,1,I,S
6,,,,,,q,,S,S,,1,J,S
8,,,,,,q,,S,S,,1,K,S
3,,,,,,q,,S,S,,1,L,S
9,,,,,,q,,S,S,,1,M,S
7,,,,,,q,,S,S,,1,N,S
13,,,,,,q,,S,S,,1,O,S
10,,,,,,q,,S,S,,1,P,S
3,,,,,,q,,S,S,,1,Q,S
1,,,,,,q,,S,S,,1,R,S
7,,,,,,q,,S,S,,1,S,S
4,,,,,,q,,S,S,,1,T,S
19,,,,,,q,,S,S,,1,U,S
19,,,,,,q,,S,S,,1,V,S
3,,,,,,q,,S,S,,1,X,S
8,,,,,,q,,S,S,,1,Y,S
1,,,,,,q,,S,S,,1,Z,S
9,,,,,,q,,S,S,,1,a,S
11,,,,,,q,,S,S,,1,b,S
3,,,,,,q,,S,S,,1,c,S
3,,,,,,q,,S,S,,1,d,S
10,,,,,,q,,S,S,,1,e,S
2,,,,,,q,,S,S,,1,f,S
39,,,,,,q,,S,S,,1,h,S
1,,,,,,q,,S,S,S,1,D,S
1,,,,,,q,,S,S,S,1,E,S
1,,,,,,q,,S,S,S,1,F,S
2,,,,,,q,,S,S,S,1,H,S
1,,,,,,q,,S,S,S,1,J,S
1,,,,,,q,,S,S,S,1,M,S
2,,,,,,q,,S,S,S,1,O,S
4,,,,,,q,,S,S,S,1,U,S
2,,,,,,q,,S,S,S,1,V,S
1,,,,,,q,,S,S,S,1,X,S
1,,,,,,q,,S,S,S,1,Y,S
1,,,,,,q,,S,S,S,1,Z,S
2,,,,,,q,,S,S,S,1,e,S
8,,,,,,q,,S,S,S,1,h,S
1,,,,,,q,D,,,,1,M,
1,,,,,,q,D,,,,1,P,
1,,,,,,q,D,,,,1,V,
1,,,,,,q,D,,,,1,X,
1,,,,,,q,D,,,,1,a,
1,,,,,,q,D,,,S,1,b,S
1,,,,,,q,D,,S,,1,h,S
1,,,,,,q,D,D,,,1,R,
1,,,,,,q,D,D,,D,1,G,
1,,,,,,q,D,D,,D,1,J,
1,,,,,,q,D,D,,D,1,e,
1,,,,,,q,D,D,D,D,1,A,
8,,,,,,q,D,D,D,D,1,H,
3,,,,,,q,D,D,D,D,1,I,
1,,,,,,q,D,D,D,D,1,J,
1,,,,,,q,D,D,D,D,1,K,
4,,,,,,q,D,D,D,D,1,M,
2,,,,,,q,D,D,D,D,1,O,
1,,,,,,q,D,D,D,D,1,P,
2,,,,,,q,D,D,D,D,1,Q,
8,,,,,,q,D,D,D,D,1,S,
1,,,,,,q,D,D,D,D,1,U,
1,,,,,,q,D,D,D,D,1,V,
1,,,,,,q,D,D,D,D,1,V,S
1,,,,,,q,D,D,D,D,1,a,
1,,,,,,q,D,D,D,D,1,e,
14,,,,,,q,D,D,D,D,1,h,
4,,,,,,q,D,D,S,D,1,I,S
6,,,,,,q,D,D,S,D,1,M,S
6,,,,,,q,S,,,,1,A,S
29,,,,,,q,S,,,,1,B,S
8,,,,,,q,S,,,,1,C,S
6,,,,,,q,S,,,,1,D,S
7,,,,,,q,S,,,,1,E,S
10,,,,,,q,S,,,,1,F,S
4,,,,,,q,S,,,,1,G,S
28,,,,,,q,S,,,,1,H,S
12,,,,,,q,S,,,,1,I,S
16,,,,,,q,S,,,,1,J,S
14,,,,,,q,S,,,,1,K,S
12,,,,,,q,S,,,,1,L,S
18,,,,,,q,S,,,,1,M,S
9,,,,,,q,S,,,,1,N,S
14,,,,,,q,S,,,,1,O,S
17,,,,,,q,S,,,,1,P,S
13,,,,,,q,S,,,,1,Q,S
7,,,,,,q,S,,,,1,R,S
22,,,,,,q,S,,,,1,S,S
8,,,,,,q,S,,,,1,T,S
29,,,,,,q,S,,,,1,U,S
25,,,,,,q,S,,,,1,V,S
10,,,,,,q,S,,,,1,X,S
10,,,,,,q,S,,,,1,Y,S
8,,,,,,q,S,,,,1,Z,S
19,,,,,,q,S,,,,1,a,S
16,,,,,,q,S,,,,1,b,S
3,,,,,,q,S,,,,1,c,S
5,,,,,,q,S,,,,1,d,S
12,,,,,,q,S,,,,1,e,S
10,,,,,,q,S,,,,1,f,S
122,,,,,,q,S,,,,1,h,S
1,,,,,,q,S,,,S,1,C,S
1,,,,,,q,S,,,S,1,H,S
1,,,,,,q,S,,,S,1,J,S
1,,,,,,q,S,,,S,1,N,S
4,,,,,,q,S,,,S,1,U,S
3,,,,,,q,S,,,S,1,V,S
1,,,,,,q,S,,,S,1,Z,S
1,,,,,,q,S,,,S,1,a,S
2,,,,,,q,S,,,S,1,e,S
10,,,,,,q,S,,,S,1,h,S
2,,,,,,q,S,,S,,1,A,S
8,,,,,,q,S,,S,,1,B,S
1,,,,,,q,S,,S,,1,C,S
4,,,,,,q,S,,S,,1,D,S
1,,,,,,q,S,,S,,1,E,S
3,,,,,,q,S,,S,,1,F,S
1,,,,,,q,S,,S,,1,G,S
7,,,,,,q,S,,S,,1,H,S
5,,,,,,q,S,,S,,1,I,S
1,,,,,,q,S,,S,,1,J,S
5,,,,,,q,S,,S,,1,K,S
1,,,,,,q,S,,S,,1,L,S
6,,,,,,q,S,,S,,1,M,S
2,,,,,,q,S,,S,,1,N,S
3,,,,,,q,S,,S,,1,O,S
1,,,,,,q,S,,S,,1,P,S
7,,,,,,q,S,,S,,1,Q,S
3,,,,,,q,S,,S,,1,S,S
2,,,,,,q,S,,S,,1,T,S
11,,,,,,q,S,,S,,1,U,S
6,,,,,,q,S,,S,,1,V,S
1,,,,,,q,S,,S,,1,Y,S
1,,,,,,q,S,,S,,1,Z,S
4,,,,,,q,S,,S,,1,a,S
6,,,,,,q,S,,S,,1,b,S
2,,,,,,q,S,,S,,1,c,S
2,,,,,,q,S,,S,,1,d,S
5,,,,,,q,S,,S,,1,e,S
2,,,,,,q,S,,S,,1,f,S
20,,,,,,q,S,,S,,1,h,S
2,,,,,,q,S,,S,S,1,B,S
1,,,,,,q,S,,S,S,1,I,S
3,,,,,,q,S,,S,S,1,O,S
2,,,,,,q,S,,S,S,1,Y,S
1,,,,,,q,S,,S,S,1,a,S
1,,,,,,q,S,,S,S,1,b,S
2,,,,,,q,S,,S,S,1,e,S
1,,,,,,q,S,,S,S,1,f,S
2,,,,,,q,S,,S,S,1,h,S
1,,,,,,q,S,S,,,1,A,S
7,,,,,,q,S,S,,,1,B,S
4,,,,,,q,S,S,,,1,D,S
1,,,,,,q,S,S,,,1,E,S
1,,,,,,q,S,S,,,1,F,S
4,,,,,,q,S,S,,,1,G,S
7,,,,,,q,S,S,,,1,H,S
4,,,,,,q,S,S,,,1,I,S
2,,,,,,q,S,S,,,1,J,S
2,,,,,,q,S,S,,,1,K,S
6,,,,,,q,S,S,,,1,L,S
4,,,,,,q,S,S,,,1,M,S
3,,,,,,q,S,S,,,1,N,S
9,,,,,,q,S,S,,,1,O,S
7,,,,,,q,S,S,,,1,P,S
12,,,,,,q,S,S,,,1,Q,S
2,,,,,,q,S,S,,,1,R,S
5,,,,,,q,S,S,,,1,S,S
1,,,,,,q,S,S,,,1,T,S
12,,,,,,q,S,S,,,1,U,S
6,,,,,,q,S,S,,,1,V,S
3,,,,,,q,S,S,,,1,X,S
10,,,,,,q,S,S,,,1,Y,S
4,,,,,,q,S,S,,,1,Z,S
4,,,,,,q,S,S,,,1,a,S
7,,,,,,q,S,S,,,1,b,S
1,,,,,,q,S,S,,,1,c,S
8,,,,,,q,S,S,,,1,e,S
2,,,,,,q,S,S,,,1,f,S
21,,,,,,q,S,S,,,1,h,S
1,,,,,,q,S,S,,S,1,A,S
1,,,,,,q,S,S,,S,1,M,S
1,,,,,,q,S,S,,S,1,S,S
2,,,,,,q,S,S,,S,1,h,S
3,,,,,,q,S,S,S,,1,A,S
3,,,,,,q,S,S,S,,1,B,S
3,,,,,,q,S,S,S,,1,C,S
4,,,,,,q,S,S,S,,1,H,S
1,,,,,,q,S,S,S,,1,I,S
2,,,,,,q,S,S,S,,1,K,S
1,,,,,,q,S,S,S,,1,L,S
1,,,,,,q,S,S,S,,1,M,S
5,,,,,,q,S,S,S,,1,N,S
3,,,,,,q,S,S,S,,1,O,S
3,,,,,,q,S,S,S,,1,P,S
1,,,,,,q,S,S,S,,1,Q,S
4,,,,,,q,S,S,S,,1,S,S
6,,,,,,q,S,S,S,,1,U,S
7,,,,,,q,S,S,S,,1,V,S
5,,,,,,q,S,S,S,,1,Y,S
3,,,,,,q,S,S,S,,1,a,S
3,,,,,,q,S,S,S,,1,b,S
1,,,,,,q,S,S,S,,1,c,S
1,,,,,,q,S,S,S,,1,d,S
2,,,,,,q,S,S,S,,1,e,S
1,,,,,,q,S,S,S,,1,f,S
11,,,,,,q,S,S,S,,1,h,S
1,,,,,,q,S,S,S,D,1,P,S
1,,,,,,q,S,S,S,S,1,B,S
1,,,,,,q,S,S,S,S,1,G,S
1,,,,,,q,S,S,S,S,1,H,S
1,,,,,,q,S,S,S,S,1,O,S
3,,,,,,q,S,S,S,S,1,U,S
1,,,,,,q,S,S,S,S,1,V,S
1,,,,,,q,S,S,S,S,1,e,S
1,,,,,,q,S,S,S,S,1,h,S
280,,,,,,r,,,,,1,A,
9,,,,,,r,,,,,1,A,S
1153,,,,,,r,,,,,1,B,
84,,,,,,r,,,,,1,B,S
447,,,,,,r,,,,,1,C,
17,,,,,,r,,,,,1,C,S
489,,,,,,r,,,,,1,D,
19,,,,,,r,,,,,1,D,S
419,,,,,,r,,,,,1,E,
28,,,,,,r,,,,,1,E,S
419,,,,,,r,,,,,1,F,
20,,,,,,r,,,,,1,F,S
424,,,,,,r,,,,,1,G,
37,,,,,,r,,,,,1,G,S
1721,,,,,,r,,,,,1,H,
46,,,,,,r,,,,,1,H,S
733,,,,,,r,,,,,1,I,
33,,,,,,r,,,,,1,I,S
808,,,,,,r,,,,,1,J,
55,,,,,,r,,,,,1,J,S
728,,,,,,r,,,,,1,K,
35,,,,,,r,,,,,1,K,S
580,,,,,,r,,,,,1,L,
24,,,,,,r,,,,,1,L,S
1053,,,,,,r,,,,,1,M,
45,,,,,,r,,,,,1,M,S
691,,,,,,r,,,,,1,N,
46,,,,,,r,,,,,1,N,S
759,,,,,,r,,,,,1,O,
44,,,,,,r,,,,,1,O,S
754,,,,,,r,,,,,1,P,
44,,,,,,r,,,,,1,P,S
663,,,,,,r,,,,,1,Q,
36,,,,,,r,,,,,1,Q,S
335,,,,,,r,,,,,1,R,
12,,,,,,r,,,,,1,R,S
1086,,,,,,r,,,,,1,S,
54,,,,,,r,,,,,1,S,S
695,,,,,,r,,,,,1,T,
24,,,,,,r,,,,,1,T,S
1997,,,,,,r,,,,,1,U,
122,,,,,,r,,,,,1,U,S
1196,,,,,,r,,,,,1,V,
109,,,,,,r,,,,,1,V,S
404,,,,,,r,,,,,1,X,
25,,,,,,r,,,,,1,X,S
700,,,,,,r,,,,,1,Y,
26,,,,,,r,,,,,1,Y,S
464,,,,,,r,,,,,1,Z,
11,,,,,,r,,,,,1,Z,S
590,,,,,,r,,,,,1,a,
22,,,,,,r,,,,,1,a,S
643,,,,,,r,,,,,1,b,
64,,,,,,r,,,,,1,b,S
175,,,,,,r,,,,,1,c,
8,,,,,,r,,,,,1,c,S
266,,,,,,r,,,,,1,d,
19,,,,,,r,,,,,1,d,S
803,,,,,,r,,,,,1,e,
34,,,,,,r,,,,,1,e,S
342,,,,,,r,,,,,1,f,
19,,,,,,r,,,,,1,f,S
6082,,,,,,r,,,,,1,h,
272,,,,,,r,,,,,1,h,S
13,,,,,,r,,,,S,1,A,S
35,,,,,,r,,,,S,1,B,S
5,,,,,,r,,,,S,1,C,S
20,,,,,,r,,,,S,1,D,S
14,,,,,,r,,,,S,1,E,S
10,,,,,,r,,,,S,1,F,S
10,,,,,,r,,,,S,1,G,S
36,,,,,,r,,,,S,1,H,S
5,,,,,,r,,,,S,1,I,S
31,,,,,,r,,,,S,1,J,S
29,,,,,,r,,,,S,1,K,S
1,,,,,,r,,,,S,1,L,S
28,,,,,,r,,,,S,1,M,S
9,,,,,,r,,,,S,1,N,S
15,,,,,,r,,,,S,1,O,S
4,,,,,,r,,,,S,1,P,S
6,,,,,,r,,,,S,1,Q,S
1,,,,,,r,,,,S,1,R,S
11,,,,,,r,,,,S,1,S,S
2,,,,,,r,,,,S,1,T,S
87,,,,,,r,,,,S,1,U,S
59,,,,,,r,,,,S,1,V,S
8,,,,,,r,,,,S,1,X,S
18,,,,,,r,,,,S,1,Y,S
18,,,,,,r,,,,S,1,Z,S
14,,,,,,r,,,,S,1,a,S
13,,,,,,r,,,,S,1,b,S
1,,,,,,r,,,,S,1,c,S
3,,,,,,r,,,,S,1,d,S
22,,,,,,r,,,,S,1,e,S
12,,,,,,r,,,,S,1,f,S
308,,,,,,r,,,,S,1,h,S
1,,,,,,r,,,D,,1,e,
16,,,,,,r,,,S,,1,A,S
125,,,,,,r,,,S,,1,B,S
34,,,,,,r,,,S,,1,C,S
37,,,,,,r,,,S,,1,D,S
20,,,,,,r,,,S,,1,E,S
32,,,,,,r,,,S,,1,F,S
39,,,,,,r,,,S,,1,G,S
63,,,,,,r,,,S,,1,H,S
59,,,,,,r,,,S,,1,I,S
77,,,,,,r,,,S,,1,J,S
64,,,,,,r,,,S,,1,K,S
14,,,,,,r,,,S,,1,L,S
85,,,,,,r,,,S,,1,M,S
61,,,,,,r,,,S,,1,N,S
88,,,,,,r,,,S,,1,O,S
58,,,,,,r,,,S,,1,P,S
46,,,,,,r,,,S,,1,Q,S
14,,,,,,r,,,S,,1,R,S
59,,,,,,r,,,S,,1,S,S
31,,,,,,r,,,S,,1,T,S
163,,,,,,r,,,S,,1,U,S
110,,,,,,r,,,S,,1,V,S
26,,,,,,r,,,S,,1,X,S
21,,,,,,r,,,S,,1,Y,S
23,,,,,,r,,,S,,1,Z,S
48,,,,,,r,,,S,,1,a,S
63,,,,,,r,,,S,,1,b,S
39,,,,,,r,,,S,,1,c,S
15,,,,,,r,,,S,,1,d,S
56,,,,,,r,,,S,,1,e,S
48,,,,,,r,,,S,,1,f,S
452,,,,,,r,,,S,,1,h,S
1,,,,,,r,,,S,D,1,h,S
2,,,,,,r,,,S,S,1,A,S
13,,,,,,r,,,S,S,1,B,S
4,,,,,,r,,,S,S,1,D,S
2,,,,,,r,,,S,S,1,E,S
4,,,,,,r,,,S,S,1,F,S
2,,,,,,r,,,S,S,1,G,S
9,,,,,,r,,,S,S,1,H,S
2,,,,,,r,,,S,S,1,I,S
4,,,,,,r,,,S,S,1,J,S
4,,,,,,r,,,S,S,1,K,S
3,,,,,,r,,,S,S,1,M,S
2,,,,,,r,,,S,S,1,N,S
12,,,,,,r,,,S,S,1,O,S
7,,,,,,r,,,S,S,1,P,S
3,,,,,,r,,,S,S,1,Q,S
1,,,,,,r,,,S,S,1,R,S
7,,,,,,r,,,S,S,1,S,S
2,,,,,,r,,,S,S,1,T,S
20,,,,,,r,,,S,S,1,U,S
16,,,,,,r,,,S,S,1,V,S
4,,,,,,r,,,S,S,1,X,S
3,,,,,,r,,,S,S,1,Y,S
2,,,,,,r,,,S,S,1,Z,S
3,,,,,,r,,,S,S,1,a,S
3,,,,,,r,,,S,S,1,b,S
1,,,,,,r,,,S,S,1,d,S
7,,,,,,r,,,S,S,1,e,S
6,,,,,,r,,,S,S,1,f,S
91,,,,,,r,,,S,S,1,h,S
1,,,,,,r,,D,,,1,h,
8,,,,,,r,,S,,,1,A,S
48,,,,,,r,,S,,,1,B,S
14,,,,,,r,,S,,,1,C,S
16,,,,,,r,,S,,,1,D,S
18,,,,,,r,,S,,,1,E,S
12,,,,,,r,,S,,,1,F,S
16,,,,,,r,,S,,,1,G,S
40,,,,,,r,,S,,,1,H,S
18,,,,,,r,,S,,,1,I,S
18,,,,,,r,,S,,,1,J,S
19,,,,,,r,,S,,,1,K,S
22,,,,,,r,,S,,,1,L,S
41,,,,,,r,,S,,,1,M,S
29,,,,,,r,,S,,,1,N,S
31,,,,,,r,,S,,,1,O,S
28,,,,,,r,,S,,,1,P,S
29,,,,,,r,,S,,,1,Q,S
4,,,,,,r,,S,,,1,R,S
28,,,,,,r,,S,,,1,S,S
21,,,,,,r,,S,,,1,T,S
66,,,,,,r,,S,,,1,U,S
61,,,,,,r,,S,,,1,V,S
11,,,,,,r,,S,,,1,X,S
29,,,,,,r,,S,,,1,Y,S
16,,,,,,r,,S,,,1,Z,S
26,,,,,,r,,S,,,1,a,S
27,,,,,,r,,S,,,1,b,S
13,,,,,,r,,S,,,1,c,S
14,,,,,,r,,S,,,1,d,S
30,,,,,,r,,S,,,1,e,S
25,,,,,,r,,S,,,1,f,S
150,,,,,,r,,S,,,1,h,S
2,,,,,,r,,S,,S,1,B,S
1,,,,,,r,,S,,S,1,C,S
1,,,,,,r,,S,,S,1,E,S
1,,,,,,r,,S,,S,1,G,S
4,,,,,,r,,S,,S,1,H,S
1,,,,,,r,,S,,S,1,M,S
2,,,,,,r,,S,,S,1,N,S
1,,,,,,r,,S,,S,1,P,S
1,,,,,,r,,S,,S,1,Q,S
2,,,,,,r,,S,,S,1,S,S
4,,,,,,r,,S,,S,1,U,S
4,,,,,,r,,S,,S,1,V,S
1,,,,,,r,,S,,S,1,X,S
3,,,,,,r,,S,,S,1,Y,S
1,,,,,,r,,S,,S,1,Z,S
1,,,,,,r,,S,,S,1,a,S
1,,,,,,r,,S,,S,1,b,S
1,,,,,,r,,S,,S,1,e,S
11,,,,,,r,,S,,S,1,h,S
4,,,,,,r,,S,S,,1,A,S
20,,,,,,r,,S,S,,1,B,S
4,,,,,,r,,S,S,,1,C,S
5,,,,,,r,,S,S,,1,D,S
2,,,,,,r,,S,S,,1,E,S
4,,,,,,r,,S,S,,1,F,S
9,,,,,,r,,S,S,,1,G,S
9,,,,,,r,,S,S,,1,H,S
5,,,,,,r,,S,S,,1,I,S
5,,,,,,r,,S,S,,1,J,S
5,,,,,,r,,S,S,,1,K,S
1,,,,,,r,,S,S,,1,L,S
9,,,,,,r,,S,S,,1,M,S
15,,,,,,r,,S,S,,1,N,S
13,,,,,,r,,S,S,,1,O,S
12,,,,,,r,,S,S,,1,P,S
9,,,,,,r,,S,S,,1,Q,S
2,,,,,,r,,S,S,,1,R,S
6,,,,,,r,,S,S,,1,S,S
4,,,,,,r,,S,S,,1,T,S
17,,,,,,r,,S,S,,1,U,S
15,,,,,,r,,S,S,,1,V,S
3,,,,,,r,,S,S,,1,X,S
9,,,,,,r,,S,S,,1,Y,S
7,,,,,,r,,S,S,,1,Z,S
8,,,,,,r,,S,S,,1,a,S
8,,,,,,r,,S,S,,1,b,S
2,,,,,,r,,S,S,,1,c,S
2,,,,,,r,,S,S,,1,d,S
12,,,,,,r,,S,S,,1,e,S
5,,,,,,r,,S,S,,1,f,S
53,,,,,,r,,S,S,,1,h,S
1,,,,,,r,,S,S,S,1,B,S
1,,,,,,r,,S,S,S,1,D,S
1,,,,,,r,,S,S,S,1,F,S
1,,,,,,r,,S,S,S,1,J,S
1,,,,,,r,,S,S,S,1,N,S
2,,,,,,r,,S,S,S,1,O,S
2,,,,,,r,,S,S,S,1,S,S
2,,,,,,r,,S,S,S,1,U,S
3,,,,,,r,,S,S,S,1,V,S
1,,,,,,r,,S,S,S,1,X,S
1,,,,,,r,,S,S,S,1,f,S
14,,,,,,r,,S,S,S,1,h,S
1,,,,,,r,D,,,,1,E,
1,,,,,,r,D,,,,1,K,
1,,,,,,r,D,,,,1,Y,
1,,,,,,r,D,,,,1,b,
1,,,,,,r,D,D,,,1,I,
1,,,,,,r,D,D,D,,1,M,
1,,,,,,r,D,D,D,D,1,B,
2,,,,,,r,D,D,D,D,1,H,
3,,,,,,r,D,D,D,D,1,I,
1,,,,,,r,D,D,D,D,1,J,
1,,,,,,r,D,D,D,D,1,K,
8,,,,,,r,D,D,D,D,1,M,
7,,,,,,r,D,D,D,D,1,S,
2,,,,,,r,D,D,D,D,1,U,
1,,,,,,r,D,D,D,D,1,V,
1,,,,,,r,D,D,D,D,1,Y,
1,,,,,,r,D,D,D,D,1,Z,
1,,,,,,r,D,D,D,D,1,a,
1,,,,,,r,D,D,D,D,1,c,
1,,,,,,r,D,D,D,D,1,e,
8,,,,,,r,D,D,D,D,1,h,
3,,,,,,r,D,D,S,D,1,M,S
1,,,,,,r,D,S,,,1,A,S
4,,,,,,r,S,,,,1,A,S
23,,,,,,r,S,,,,1,B,S
13,,,,,,r,S,,,,1,C,S
12,,,,,,r,S,,,,1,D,S
4,,,,,,r,S,,,,1,E,S
6,,,,,,r,S,,,,1,F,S
6,,,,,,r,S,,,,1,G,S
41,,,,,,r,S,,,,1,H,S
9,,,,,,r,S,,,,1,I,S
12,,,,,,r,S,,,,1,J,S
17,,,,,,r,S,,,,1,K,S
13,,,,,,r,S,,,,1,L,S
24,,,,,,r,S,,,,1,M,S
11,,,,,,r,S,,,,1,N,S
13,,,,,,r,S,,,,1,O,S
18,,,,,,r,S,,,,1,P,S
19,,,,,,r,S,,,,1,Q,S
1,,,,,,r,S,,,,1,R,S
23,,,,,,r,S,,,,1,S,S
4,,,,,,r,S,,,,1,T,S
40,,,,,,r,S,,,,1,U,S
23,,,,,,r,S,,,,1,V,S
8,,,,,,r,S,,,,1,X,S
19,,,,,,r,S,,,,1,Y,S
8,,,,,,r,S,,,,1,Z,S
19,,,,,,r,S,,,,1,a,S
24,,,,,,r,S,,,,1,b,S
6,,,,,,r,S,,,,1,c,S
5,,,,,,r,S,,,,1,d,S
20,,,,,,r,S,,,,1,e,S
8,,,,,,r,S,,,,1,f,S
146,,,,,,r,S,,,,1,h,S
2,,,,,,r,S,,,S,1,B,S
1,,,,,,r,S,,,S,1,D,S
2,,,,,,r,S,,,S,1,E,S
1,,,,,,r,S,,,S,1,G,S
1,,,,,,r,S,,,S,1,H,S
3,,,,,,r,S,,,S,1,J,S
2,,,,,,r,S,,,S,1,M,S
1,,,,,,r,S,,,S,1,N,S
1,,,,,,r,S,,,S,1,O,S
3,,,,,,r,S,,,S,1,Q,S
1,,,,,,r,S,,,S,1,S,S
2,,,,,,r,S,,,S,1,U,S
2,,,,,,r,S,,,S,1,V,S
1,,,,,,r,S,,,S,1,Y,S
1,,,,,,r,S,,,S,1,a,S
1,,,,,,r,S,,,S,1,e,S
1,,,,,,r,S,,,S,1,f,S
9,,,,,,r,S,,,S,1,h,S
1,,,,,,r,S,,S,,1,A,S
10,,,,,,r,S,,S,,1,B,S
3,,,,,,r,S,,S,,1,C,S
1,,,,,,r,S,,S,,1,D,S
5,,,,,,r,S,,S,,1,E,S
4,,,,,,r,S,,S,,1,F,S
3,,,,,,r,S,,S,,1,G,S
7,,,,,,r,S,,S,,1,H,S
6,,,,,,r,S,,S,,1,I,S
5,,,,,,r,S,,S,,1,J,S
2,,,,,,r,S,,S,,1,K,S
2,,,,,,r,S,,S,,1,L,S
7,,,,,,r,S,,S,,1,M,S
5,,,,,,r,S,,S,,1,N,S
5,,,,,,r,S,,S,,1,O,S
1,,,,,,r,S,,S,,1,P,S
2,,,,,,r,S,,S,,1,Q,S
6,,,,,,r,S,,S,,1,S,S
3,,,,,,r,S,,S,,1,T,S
11,,,,,,r,S,,S,,1,U,S
7,,,,,,r,S,,S,,1,V,S
1,,,,,,r,S,,S,,1,Y,S
4,,,,,,r,S,,S,,1,a,S
3,,,,,,r,S,,S,,1,b,S
5,,,,,,r,S,,S,,1,c,S
2,,,,,,r,S,,S,,1,d,S
2,,,,,,r,S,,S,,1,e,S
3,,,,,,r,S,,S,,1,f,S
30,,,,,,r,S,,S,,1,h,S
1,,,,,,r,S,,S,S,1,C,S
2,,,,,,r,S,,S,S,1,H,S
1,,,,,,r,S,,S,S,1,J,S
1,,,,,,r,S,,S,S,1,N,S
1,,,,,,r,S,,S,S,1,S,S
3,,,,,,r,S,,S,S,1,U,S
1,,,,,,r,S,,S,S,1,a,S
2,,,,,,r,S,,S,S,1,h,S
1,,,,,,r,S,S,,,1,A,S
10,,,,,,r,S,S,,,1,B,S
3,,,,,,r,S,S,,,1,C,S
3,,,,,,r,S,S,,,1,D,S
1,,,,,,r,S,S,,,1,E,S
1,,,,,,r,S,S,,,1,F,S
3,,,,,,r,S,S,,,1,G,S
19,,,,,,r,S,S,,,1,H,S
2,,,,,,r,S,S,,,1,I,S
2,,,,,,r,S,S,,,1,J,S
4,,,,,,r,S,S,,,1,K,S
6,,,,,,r,S,S,,,1,L,S
6,,,,,,r,S,S,,,1,M,S
8,,,,,,r,S,S,,,1,N,S
4,,,,,,r,S,S,,,1,O,S
11,,,,,,r,S,S,,,1,P,S
4,,,,,,r,S,S,,,1,Q,S
2,,,,,,r,S,S,,,1,R,S
9,,,,,,r,S,S,,,1,S,S
7,,,,,,r,S,S,,,1,T,S
8,,,,,,r,S,S,,,1,U,S
9,,,,,,r,S,S,,,1,V,S
1,,,,,,r,S,S,,,1,X,S
6,,,,,,r,S,S,,,1,Y,S
4,,,,,,r,S,S,,,1,Z,S
6,,,,,,r,S,S,,,1,a,S
12,,,,,,r,S,S,,,1,b,S
1,,,,,,r,S,S,,,1,c,S
5,,,,,,r,S,S,,,1,d,S
6,,,,,,r,S,S,,,1,e,S
2,,,,,,r,S,S,,,1,f,S
22,,,,,,r,S,S,,,1,h,S
1,,,,,,r,S,S,,S,1,B,S
1,,,,,,r,S,S,,S,1,E,S
1,,,,,,r,S,S,,S,1,G,S
1,,,,,,r,S,S,,S,1,M,S
2,,,,,,r,S,S,,S,1,V,S
2,,,,,,r,S,S,,S,1,Y,S
2,,,,,,r,S,S,,S,1,h,S
8,,,,,,r,S,S,S,,1,B,S
1,,,,,,r,S,S,S,,1,F,S
3,,,,,,r,S,S,S,,1,G,S
7,,,,,,r,S,S,S,,1,H,S
1,,,,,,r,S,S,S,,1,I,S
3,,,,,,r,S,S,S,,1,J,S
2,,,,,,r,S,S,S,,1,K,S
2,,,,,,r,S,S,S,,1,L,S
3,,,,,,r,S,S,S,,1,M,S
1,,,,,,r,S,S,S,,1,N,S
7,,,,,,r,S,S,S,,1,O,S
3,,,,,,r,S,S,S,,1,P,S
2,,,,,,r,S,S,S,,1,Q,S
4,,,,,,r,S,S,S,,1,U,S
3,,,,,,r,S,S,S,,1,V,S
5,,,,,,r,S,S,S,,1,Y,S
1,,,,,,r,S,S,S,,1,Z,S
2,,,,,,r,S,S,S,,1,a,S
9,,,,,,r,S,S,S,,1,b,S
2,,,,,,r,S,S,S,,1,c,S
3,,,,,,r,S,S,S,,1,e,S
3,,,,,,r,S,S,S,,1,f,S
15,,,,,,r,S,S,S,,1,h,S
1,,,,,,r,S,S,S,S,1,B,S
1,,,,,,r,S,S,S,S,1,S,S
1,,,,,,r,S,S,S,S,1,T,S
1,,,,,,r,S,S,S,S,1,U,S
1,,,,,,r,S,S,S,S,1,Y,S
1,,,,,,r,S,S,S,S,1,e,S
6,,,,,,r,S,S,S,S,1,h,S
282,,,,,,s,,,,,1,A,
11,,,,,,s,,,,,1,A,S
1155,,,,,,s,,,,,1,B,
61,,,,,,s,,,,,1,B,S
410,,,,,,s,,,,,1,C,
19,,,,,,s,,,,,1,C,S
471,,,,,,s,,,,,1,D,
22,,,,,,s,,,,,1,D,S
422,,,,,,s,,,,,1,E,
24,,,,,,s,,,,,1,E,S
380,,,,,,s,,,,,1,F,
16,,,,,,s,,,,,1,F,S
438,,,,,,s,,,,,1,G,
21,,,,,,s,,,,,1,G,S
1784,,,,,,s,,,,,1,H,
