Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Confirmados México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,North Korea,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Winter Olympics 2022,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Antarctica,Gambia,Tonga,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Confirmados,Fecha,Nuevos Casos,Velocidad Contagio,Diferencia Velocidad
20200415,5072,35,19,397,6740,1400,2643,35,74,40,3732,6876,395,22,636,76389,3614,85,712,29377,4,6919,1415,6440,288,117,18,55,51,0,324,0,16,291,1405,3764,132588,1253,1386,494,1110,5847,399,2160,81,7582,11,4873,9,910,16,254,59,55,1579,493,2506,2,8712,16,0,19,5365,85668,267,15,695,12,666,1295,2505,848,314,18091,8,435,5862,12547,7858,0,5453,11475,404,306,49,26336,114,12432,863,3699,4,43,33,174,30,0,3373,23,5136,770,29,648391,995,419,584,48,23,12322,9,225,5,1302,148,1248,3711,1727,1,449,2192,0,10,0,747,13,0,180,780,23,136,974,56,88,0,401,159,1741,5,13,12,3728,125,73,122,136,3574,16,7,80,32,1111,387,48,407,10591,32199,80,7216,8,8835,3105,542,107454,1671,14336,0,0,197,12652,14,2443,127584,6216,93,814,238,372,16,165155,626,673,0,9,0,81,1231,24490,2049,15,69392,33573,177644,110,0,658,28320,2077372,20200414,77813,1.039,-0.005
20200416,5182,35,19,441,6896,1434,2672,35,85,41,3862,7074,395,25,641,77995,3755,92,712,30618,4,7025,1434,6462,303,117,18,55,51,0,324,0,16,294,1524,4161,145166,1283,1401,518,1167,6297,412,2268,81,7918,11,5318,9,1019,17,267,59,55,1652,502,2605,7,9246,16,0,19,5825,85774,268,15,715,12,675,1402,2673,996,335,18841,8,591,6380,13271,8225,0,5660,12491,438,348,53,26732,114,13055,977,4427,4,43,33,199,31,0,3444,23,5516,794,31,678029,1022,426,584,49,27,13430,9,234,5,1349,171,1268,4103,1739,1,466,2207,0,10,0,800,15,0,196,822,23,136,1081,56,94,0,402,164,1791,5,15,12,4204,143,75,122,138,3751,16,7,80,32,1159,423,48,442,10613,33965,80,7707,18,9398,3233,546,112792,1700,14476,0,0,204,12948,14,2571,130450,6433,93,862,238,393,16,168941,642,673,0,9,0,81,1572,27938,2154,16,74193,34809,184948,111,0,663,30425,2171786,20200415,94414,1.045,0.007
20200417,5251,35,19,465,6937,1459,2700,35,88,41,3982,7268,395,28,641,79494,4126,96,712,31759,4,7638,1482,6522,303,143,18,56,79,0,324,0,16,307,1658,4662,147057,1340,1409,539,1214,6875,422,2418,83,8379,11,5690,9,1069,17,287,73,63,1763,508,2783,7,9691,16,0,19,6302,86187,268,15,735,12,682,1546,2844,996,342,19022,8,732,7142,13980,8450,0,5878,13489,477,370,54,27078,114,13743,1049,5050,4,43,38,202,31,0,3480,24,5923,845,34,711136,1050,442,627,49,27,14352,9,246,5,1405,171,1304,4663,1754,1,489,2224,0,10,0,846,26,0,214,864,23,136,1117,56,147,0,407,177,1814,5,15,12,4779,143,75,122,143,4016,30,7,108,32,1201,449,52,493,10635,36091,116,8067,18,9958,3439,557,117777,1740,14595,0,0,204,13246,14,2669,133830,6549,94,923,244,426,17,172434,649,696,0,9,0,82,1838,32008,2264,16,78546,36138,190839,117,0,668,33682,2259608,20200416,87822,1.040,-0.005
20200418,5305,39,24,493,7036,1512,2733,35,98,43,4107,7437,398,35,834,80868,4335,105,712,32832,4,8348,1513,6568,307,143,18,55,79,0,324,0,16,313,1751,5106,150861,1373,1422,548,1268,7497,426,2534,84,8742,11,5994,9,1180,17,307,76,63,1834,517,3034,7,10598,16,0,19,6302,86258,268,15,735,12,712,1615,3032,1017,350,19685,8,732,8274,14758,9022,0,6087,14420,518,388,55,27404,114,14275,1089,5992,4,46,38,206,31,0,3537,25,6248,908,35,738465,1091,457,639,49,33,15722,9,262,5,1490,216,1317,5008,1760,1,506,2235,0,10,0,878,30,0,235,864,23,137,1170,58,147,0,413,190,1832,5,15,12,5297,163,75,122,144,4210,31,7,108,66,1248,480,57,542,10653,37617,135,8418,18,10548,3621,565,122508,1773,14671,0,0,227,13537,14,2758,137439,6606,94,986,254,426,17,175925,655,704,0,9,0,82,2144,36793,2378,22,82329,37183,191726,120,0,672,36658,2337797,20200417,78189,1.035,-0.006
20200419,5389,39,24,520,7078,1528,2765,35,111,44,4163,7580,420,52,1042,82211,4680,108,712,33588,4,8418,1539,6610,308,143,18,55,79,0,325,0,16,319,1915,5449,151955,1398,1431,562,1285,8261,427,2629,84,9287,11,6318,9,1266,17,327,81,65,1916,528,3158,7,10956,16,0,19,6781,86321,268,15,761,12,727,1676,3144,1017,367,20206,8,846,9362,15251,9468,0,6259,15628,579,394,55,27740,114,14663,1161,6588,4,50,39,208,32,0,3550,25,6575,933,39,763887,1153,472,648,51,33,17615,10,270,5,1565,224,1330,5448,1771,1,554,2245,0,10,0,894,35,0,257,879,23,138,1207,61,170,0,417,201,1871,5,20,12,5807,173,75,122,147,4273,31,7,109,66,1291,510,61,627,10661,39317,164,8746,19,10914,3792,576,126375,1881,14749,0,0,256,13813,14,2839,139897,6746,94,1035,271,455,17,178972,660,713,0,10,0,82,2456,42853,2472,22,86306,38496,198674,121,0,673,38654,2414458,20200418,76661,1.033,-0.002
20200420,5425,39,24,564,7156,1535,2792,54,119,44,4230,7711,422,69,1042,83505,4964,111,712,34317,4,9565,1574,6623,312,160,18,56,79,0,328,0,16,329,1995,5710,154402,1436,1440,584,1309,8772,431,2718,84,9593,11,6630,9,1410,18,332,91,65,1984,535,3300,7,11375,16,0,19,7265,86382,268,15,767,12,739,1852,3333,1163,377,20863,9,846,10484,15652,10128,0,6459,16325,622,402,60,27944,114,15124,1173,8014,4,50,39,208,33,0,3558,25,6760,996,39,793971,1173,477,648,51,33,18539,10,281,5,1627,246,1335,6015,1773,1,568,2245,0,10,0,929,43,0,289,884,23,138,1225,67,254,0,425,218,1881,5,20,12,6264,223,75,122,147,4467,31,7,120,92,1339,561,65,665,10674,41029,237,8936,22,11258,3977,581,131252,1907,14795,0,0,256,14112,14,2941,141672,6900,94,1087,304,461,17,181228,662,717,0,10,0,82,2948,47121,2548,24,90980,39983,200210,121,0,677,40743,2490366,20200419,75908,1.031,-0.001
20200421,5482,39,24,598,7191,1552,2811,54,121,47,4373,7891,425,83,1042,84802,5044,114,712,35025,4,10076,1602,6645,313,165,18,61,83,0,328,0,16,329,2080,6125,157068,1480,1445,609,1342,9501,443,2811,86,9856,11,6890,9,1508,18,350,99,66,2098,543,3465,7,11700,16,0,19,7755,86452,268,15,772,14,748,1995,3490,1163,412,21379,9,945,11631,16040,10398,0,6599,17837,688,408,65,28063,115,15831,1199,9125,4,50,42,213,34,0,3618,28,7135,1026,39,820046,1226,494,657,51,33,20080,10,296,5,1678,258,1344,6533,1778,1,590,2401,0,10,0,975,50,0,294,884,23,138,1231,68,254,0,428,225,1908,6,20,12,6723,223,75,122,150,4658,43,7,156,107,1401,598,70,665,10683,42619,286,9242,23,11641,4149,600,136023,1973,14873,0,0,285,14394,14,3031,143457,7033,94,1137,310,462,18,183957,669,717,0,10,0,82,3382,52763,2614,31,95591,40956,204178,121,0,677,43079,2566639,20200420,76273,1.031,-0.001
20200422,5532,39,25,609,7338,1559,2826,54,123,57,4485,8108,426,86,1154,85996,5300,116,712,35919,4,11155,1631,6652,315,186,18,63,84,0,328,0,16,335,2248,6592,158867,1518,1451,634,1368,10544,444,2910,88,10169,11,7144,9,1614,18,359,101,67,2168,549,3635,8,12164,16,0,19,8238,86508,268,15,784,14,761,2135,3659,1163,442,21982,9,974,12772,16671,10850,0,6710,19250,761,416,65,28268,115,16553,1244,10141,4,50,42,213,35,0,3654,28,7418,1092,41,849927,1250,510,662,59,33,21370,10,303,11,1716,293,1353,7141,1785,1,612,2408,0,10,0,1024,61,0,316,909,24,138,1259,73,284,0,435,237,1950,6,22,13,7281,233,75,122,153,4821,45,7,166,140,1473,604,74,873,10694,44465,286,9710,23,12037,4356,609,141529,2027,14925,0,0,288,14619,15,3144,145694,7132,94,1189,330,476,23,187327,681,723,0,10,0,82,3772,57999,2778,31,98674,41889,208389,121,0,682,45757,2648576,20200421,81937,1.032,0.001
20200423,5603,39,25,703,7401,1592,2839,54,139,58,4609,8271,427,108,1154,87026,5543,116,712,36727,5,11940,1677,6662,316,186,18,74,84,0,329,0,16,336,2399,7170,157158,1548,1456,663,1413,11633,445,3007,88,10511,11,7276,9,1716,18,377,101,70,2284,557,3953,8,12680,16,0,19,8756,86548,268,15,790,16,778,2289,3891,1334,479,22353,9,986,13930,17607,11183,0,6981,20914,862,425,72,28496,115,17311,1325,11178,4,50,42,220,35,0,3665,28,7775,1176,46,881892,1272,519,671,60,33,23077,11,320,11,1758,309,1366,7764,1789,1,631,2463,0,10,0,1097,64,0,384,918,24,138,1300,82,284,0,437,250,1981,7,22,13,8022,257,76,122,154,5166,48,7,167,162,1523,630,76,981,10708,46274,328,10096,23,12469,4561,616,146682,2217,15002,0,0,311,14895,15,3435,148046,7187,94,1235,368,488,33,189973,686,723,0,10,0,82,4186,62773,2926,31,101790,42797,213024,121,0,688,50036,2731192,20200422,82616,1.031,-0.001
20200424,5691,39,25,807,7463,1605,2854,54,144,62,4725,8408,428,129,1279,88194,5749,117,712,37384,5,12723,1708,6677,319,200,18,75,214,0,331,0,16,340,2614,7647,159969,1592,1461,678,1421,12872,447,3127,90,10892,11,7483,9,1790,18,394,101,73,2443,563,4220,8,13174,16,0,19,9281,86594,270,15,795,16,784,2482,4092,1430,545,22797,9,999,15102,18184,22719,0,7192,21648,954,444,73,28677,115,18090,1360,12075,4,52,42,223,35,0,3695,29,8211,1226,65,913857,1291,591,681,61,40,24530,11,336,11,1804,325,1373,8525,1789,1,665,2490,0,10,0,1234,82,0,430,922,24,138,1326,88,299,0,441,274,2009,7,22,14,8773,288,77,122,176,5338,49,7,172,174,1596,669,84,1095,10718,47914,328,10417,24,12854,4881,629,151662,2518,15071,0,0,318,15143,15,3607,150383,7273,94,1285,420,501,33,192994,687,731,0,10,0,83,4689,68622,3110,36,104912,44293,202990,122,0,696,54043,2815228,20200423,84036,1.031,0.000
20200425,5742,39,25,866,7499,1635,2907,54,146,72,4817,8643,429,177,1279,89328,5926,122,712,38039,5,13328,1763,6694,320,200,18,75,258,0,331,0,16,342,2892,8125,161647,1617,1470,712,1486,13842,448,3256,96,11273,11,7779,9,1905,18,416,117,73,2443,596,4361,8,14537,16,0,19,9813,86632,270,15,804,16,804,2601,4319,1518,614,23392,9,1008,16299,18561,22719,0,7294,25331,996,456,78,28894,115,18563,1373,12693,4,52,42,228,36,0,3711,31,8607,1330,70,944771,1301,627,684,61,46,26283,12,343,11,1862,370,1388,9358,1790,1,665,2506,0,10,0,1247,82,0,473,939,24,138,1367,90,299,0,444,274,2016,7,22,14,9590,305,79,122,183,5538,49,7,176,213,1677,703,84,1182,10728,49496,390,10635,24,13186,5142,629,155445,2588,15148,0,0,323,15302,18,3780,152438,7352,94,1337,460,513,33,195351,693,738,0,10,0,83,4998,74588,3304,56,107773,45325,205905,123,0,704,59324,2898735,20200424,83507,1.030,-0.001
20200426,5780,39,26,950,7527,1643,2922,64,146,72,4893,8773,429,214,1550,90481,6135,123,712,38440,6,13915,1820,6714,321,200,18,79,258,0,331,0,16,342,3075,8617,162280,1645,1469,726,1516,14677,448,3382,98,11617,11,8042,9,1998,18,442,120,74,2500,606,4546,8,15010,16,0,19,10349,86661,270,15,810,19,812,2717,4534,1621,671,23864,9,1023,17522,19262,22719,0,7579,27517,996,486,80,29061,115,18863,1379,13624,4,53,43,228,38,0,3723,31,8882,1463,76,970742,1316,627,696,61,46,27890,13,355,11,1869,389,1396,10287,1792,1,682,2517,0,10,0,1300,93,0,500,949,24,138,1386,106,299,0,447,298,2030,7,22,14,10463,350,79,122,191,5779,52,7,176,237,1746,731,88,1273,10738,50707,436,11036,24,13405,5379,632,158920,2647,15225,0,0,325,15385,18,3892,154175,7404,94,1369,523,513,34,197675,695,738,0,10,0,83,5416,80949,3408,59,110130,46134,207634,124,0,707,63100,2969607,20200425,70872,1.024,-0.005
20200427,5820,39,27,1014,7599,1647,2931,64,146,72,4966,8896,429,226,1550,91472,6293,124,712,38611,6,14612,1847,6721,321,200,18,79,258,0,332,0,16,342,3288,9009,165966,1678,1472,736,1565,15529,450,3517,98,11902,11,8275,9,2049,18,459,124,74,2583,620,4793,8,15492,16,0,19,10839,86692,270,15,817,19,818,2835,4782,1705,736,24027,9,1035,18811,19648,23240,0,7777,28699,1163,497,80,29164,116,19426,1381,14423,4,73,43,230,38,0,3729,32,9096,1531,76,995392,1328,661,701,61,46,29451,13,363,11,1904,408,1402,11244,1792,1,695,2534,0,10,0,1363,93,0,530,967,24,138,1399,109,299,0,449,323,2039,7,22,15,11289,364,80,122,207,6021,52,7,211,275,1808,763,88,1337,10752,52363,480,11339,24,13576,5597,635,163627,2723,15274,0,0,329,15513,18,4003,155193,7445,95,1389,588,538,36,199414,697,743,0,10,0,83,5913,87147,3481,65,112261,46687,209465,128,0,710,67446,3040530,20200426,70923,1.024,-0.001
20200428,5851,39,27,1053,7660,1660,2938,64,150,74,5089,9049,429,250,1671,92584,6416,126,712,38998,34,15525,1928,6744,321,207,18,79,315,0,332,0,16,343,3440,9410,169098,1717,1474,750,1585,16752,458,3649,99,12218,11,8497,9,2131,18,471,133,74,2649,625,4996,8,16044,16,0,19,11380,86754,270,15,822,50,836,3027,5042,1705,823,24322,10,1072,20077,19877,24258,0,7958,31190,1240,511,80,29264,116,20168,1384,14951,8,73,43,239,38,0,3741,32,9511,1703,76,1019965,1337,702,709,61,52,31324,13,374,11,1939,424,1408,11921,1795,1,708,2566,0,10,0,1399,104,0,530,975,24,138,1421,114,299,0,449,345,2047,7,23,15,12208,364,80,122,212,6021,54,7,238,318,1867,780,95,1532,10761,53886,528,11616,24,13860,5949,638,168351,2811,15357,0,0,329,15672,19,4127,156337,7504,95,1437,619,538,36,201505,705,743,0,10,0,83,6462,93558,3638,71,114653,47334,210773,128,0,717,73235,3116386,20200427,75856,1.025,0.001
20200429,5945,39,27,1110,7710,1666,2947,64,150,76,5228,9206,429,278,1671,93657,6652,130,712,39512,34,16817,2003,6752,322,207,18,81,315,0,332,0,16,344,3740,9866,167643,1766,1476,766,1677,17799,463,3848,109,12640,11,8724,9,2274,18,491,141,78,2727,630,5350,8,16564,16,0,19,11929,86783,270,17,837,50,849,3138,5268,1832,882,24505,10,1077,21402,20253,24675,0,8212,33931,1351,517,80,29407,116,20966,1391,15641,8,205,43,249,38,0,3769,32,9771,1827,76,1046817,1364,738,713,61,52,33062,13,384,11,2002,482,1418,12564,1797,6,729,2576,0,10,0,1447,104,0,557,980,24,138,1442,114,480,0,451,377,2062,7,23,16,13181,396,80,122,225,6378,57,8,276,375,1932,790,97,1728,10765,55575,582,11978,24,14076,6207,641,173796,2921,15402,0,0,331,15754,20,4285,157641,7579,95,1467,649,553,36,203591,713,743,0,10,0,83,7103,99399,3771,91,117589,47859,212917,128,0,721,79685,3193730,20200428,77344,1.025,0.000
20200430,6002,39,27,1167,7738,1689,2954,64,151,76,5336,9356,429,468,2074,94640,6972,131,712,39987,35,18114,2085,6766,322,220,18,83,315,0,332,0,16,344,4024,10406,168861,1804,1479,773,1757,19224,465,4006,116,12877,11,9009,9,2348,18,572,141,82,2775,643,5647,8,17702,16,1,19,12481,86828,270,17,843,50,858,3402,5537,1832,933,25045,11,1089,22753,20612,24934,0,8488,36976,1495,539,81,29586,116,21601,1396,16169,14,205,43,266,38,0,3784,40,10118,1827,76,1076519,1375,771,719,61,73,34863,14,396,11,2039,490,1429,13409,1797,6,746,2591,0,10,0,1506,124,0,599,994,24,138,1465,121,480,0,453,395,2076,7,23,16,14027,422,81,122,243,6532,57,8,276,375,2066,799,106,1932,10774,57214,601,12240,24,14284,6507,645,178765,3040,15452,0,0,333,15896,20,4428,159119,7682,95,1501,663,563,37,205463,719,745,0,11,0,83,7667,106498,3897,100,120204,48519,213435,128,0,725,87187,3277571,20200429,83841,1.026,0.001
20200501,6071,39,30,1229,7783,1694,2960,90,151,76,5422,9509,429,491,2074,95646,7288,133,712,40434,45,19103,2153,6778,322,229,18,85,315,0,332,0,16,353,4377,10861,169387,1854,1485,782,1781,20739,467,4154,123,13105,11,9009,9,2447,18,604,141,82,2863,648,5951,8,18687,16,1,19,13038,86850,270,17,850,72,870,3597,5895,1832,1024,25351,11,1097,24097,20833,26336,0,8772,40459,1537,566,81,29705,116,22133,1403,17101,16,257,44,333,38,0,3802,40,10551,2171,79,1111411,1389,804,728,63,73,37257,14,411,11,2086,508,1434,14096,1798,7,756,2612,0,10,0,1555,136,0,644,998,25,138,1494,122,480,0,459,424,2085,7,23,16,14917,432,81,122,249,6720,59,8,276,442,2148,806,109,2170,10780,59025,601,12567,24,14558,7006,649,183500,3170,15531,15,0,335,16012,20,4532,160758,7737,95,1537,690,569,37,207428,725,745,0,12,0,83,8238,114431,3980,106,122392,49032,215216,132,0,729,92202,3366612,20200430,89041,1.027,0.001
20200502,6176,39,35,1470,7809,1699,2966,90,151,81,5470,9605,432,519,2169,96448,7578,133,712,40769,45,20084,2219,6799,322,229,18,88,315,0,332,0,16,353,4619,11411,170179,1894,1487,789,1839,22088,468,4295,123,13375,11,9362,9,2483,18,674,152,82,2942,652,6336,8,21213,16,3,19,13599,86858,270,17,857,72,871,3857,6193,2077,1115,25190,11,1112,25459,21176,27464,0,8928,42534,1586,582,83,29817,116,22432,1407,17548,16,257,44,370,38,0,3812,34,10843,2469,79,1138175,1394,1010,736,63,117,39699,14,435,15,2118,544,1439,14872,1798,10,769,2620,0,10,0,1594,155,0,688,1009,25,138,1506,152,480,0,460,446,2088,7,23,16,15828,463,81,122,255,7090,59,8,335,533,2273,813,119,2388,10793,60381,671,12732,24,14861,7285,652,186726,3284,15558,32,0,345,16069,21,4681,161703,7755,95,1611,705,580,38,209328,733,747,0,17,0,83,8790,124054,4052,108,124375,49517,216582,135,0,733,97100,3444965,20200501,78353,1.023,-0.004
20200503,6298,39,35,1594,7847,1700,2969,90,155,85,5528,9721,436,527,2169,97424,7954,135,712,40968,46,20941,2296,6822,322,229,18,89,315,0,332,0,16,353,4983,11913,170540,1932,1487,795,1857,23471,477,4474,124,13693,11,9464,9,2568,18,674,154,82,2998,655,6783,8,22441,16,3,19,14163,86842,271,18,864,72,879,3920,6465,2077,1182,25282,11,1112,27011,21506,29538,0,9223,45928,1586,589,83,29905,116,22693,1408,18205,16,257,44,396,39,0,3824,34,11192,2469,80,1161908,1399,1055,750,63,117,42505,15,465,15,2149,563,1439,15551,1799,10,795,2626,0,10,0,1618,166,0,703,1013,25,138,1511,165,480,0,461,490,2096,7,23,16,16705,469,82,122,259,7090,75,8,335,592,2386,823,124,2558,10801,61640,722,13163,24,15061,7668,662,189702,3383,15597,76,0,357,16096,21,4783,162496,7781,95,1649,718,580,39,210717,739,748,0,17,0,83,9455,134687,4121,112,126045,49906,217466,149,0,737,101826,3519126,20200502,74161,1.022,-0.002
20200504,6353,39,35,1681,7904,1703,2987,96,161,85,5589,9868,438,541,2719,98647,8235,140,712,41285,46,22049,2346,6847,323,236,18,97,315,0,332,0,16,362,5278,12331,171102,1984,1486,803,1926,24905,480,4648,126,14006,11,9557,9,2637,18,682,158,92,3035,657,7220,8,23421,16,3,19,14730,86838,271,18,872,85,896,4049,6813,2104,1271,25524,11,1116,28656,21772,31881,0,9485,47372,1710,593,83,29981,116,23169,1413,18778,23,413,44,415,40,0,3828,34,11587,2469,80,1185710,1407,1178,755,63,117,46437,15,490,15,2189,580,1439,16191,1799,12,830,2632,0,10,0,1652,178,0,730,1018,25,138,1518,175,480,0,465,555,2101,7,23,17,17489,471,82,122,261,7197,75,8,367,678,2507,851,137,2802,10804,63016,756,13512,24,15229,7973,672,193086,3533,15621,128,0,357,16149,21,4887,163175,7819,95,1668,751,582,41,211938,742,750,0,17,0,83,10143,145268,4248,116,127659,50267,218011,149,0,740,108620,3596511,20200503,77385,1.022,0.000
20200505,6383,39,36,1802,7955,1711,2988,96,161,88,5722,10019,438,573,2719,99970,8480,145,712,41518,52,24073,2431,6875,324,236,18,98,315,0,332,0,16,371,5804,12697,172219,2060,1488,820,1946,26025,482,4838,128,14431,11,9677,9,2735,18,705,166,93,3065,670,7572,8,24794,16,3,19,15192,86855,271,18,874,85,896,4205,7201,2104,1329,25702,11,1120,30251,21983,31881,0,9684,51189,1811,604,89,30009,116,23826,1421,19410,174,413,44,431,41,0,3840,34,12071,2469,81,1209729,1410,1270,763,63,170,49400,16,535,15,2207,612,1445,17142,1799,21,843,2642,0,10,0,1704,199,0,763,1022,25,138,1526,186,480,0,471,587,2112,7,23,17,18350,473,82,122,261,7523,82,8,397,778,2619,855,138,2950,10806,64411,835,13837,24,15354,8613,688,196775,3720,15650,230,0,361,16181,21,5020,163860,7896,95,1685,771,582,41,213013,755,751,0,17,0,83,10929,155370,4363,119,129491,50509,219329,151,0,741,115455,3676150,20200504,79639,1.022,0.000
20200506,6428,39,36,1886,7996,1713,2989,96,161,100,5847,10136,439,617,3091,101650,8807,162,712,41973,58,24644,2480,6894,324,264,18,100,439,0,332,0,16,374,6289,13184,176355,2127,1489,832,1987,27634,484,4997,128,14740,11,9791,9,2903,18,797,170,93,3111,673,7808,8,25826,16,8,19,15738,86877,271,18,878,94,900,4422,7588,2265,1433,26182,12,1124,31938,22248,31881,0,10004,54817,1856,610,92,30060,116,24572,1429,20198,174,475,45,440,41,0,3851,34,12438,3224,81,1234211,1416,1461,770,64,170,52987,16,582,15,2233,631,1448,17972,1799,25,871,2663,0,10,0,1778,225,0,798,1025,25,139,1539,191,480,0,473,633,2119,7,23,17,19255,478,82,122,268,7731,99,8,397,852,2782,856,146,3145,10810,65927,873,14107,24,15455,8959,729,200612,3934,15684,293,0,379,16246,21,5208,164807,7974,95,1703,797,589,43,214457,761,751,0,17,0,83,11719,165929,4476,123,131744,50781,220325,158,0,750,126611,3766684,20200505,90534,1.025,0.002
20200507,6467,39,36,2081,8034,1720,2992,140,176,101,5942,10281,440,648,3091,103135,9095,191,712,42292,74,26435,2543,6913,324,264,18,101,439,0,332,0,16,375,6567,13691,177096,2204,1490,842,2027,29616,486,5182,135,15047,11,9848,9,2958,18,863,178,93,3150,684,8232,8,27359,16,8,19,16240,86888,288,18,883,94,909,4578,7981,2267,1492,26715,12,1133,33731,22385,30298,0,10343,58526,1927,615,92,30126,116,25359,1445,20939,187,564,45,462,41,0,3859,34,12776,3392,81,1261950,1421,1685,781,64,253,56351,16,607,15,2298,650,1449,18890,1801,25,895,2678,0,10,0,1829,231,0,832,1026,25,141,1572,218,480,0,494,695,2125,7,23,17,20168,488,82,122,271,7868,101,8,504,930,2884,860,153,3526,10822,67198,928,14499,24,15553,9456,736,204383,4199,15752,379,0,381,16307,21,5371,166091,8031,95,1729,824,608,43,215858,765,752,0,18,0,83,12425,177160,4605,153,133721,51420,221447,193,0,784,135773,3855365,20200506,88681,1.024,-0.001
20200508,6535,39,43,2266,8070,1725,3000,242,177,108,6050,10416,440,744,4012,104691,9376,194,712,42581,120,28736,2603,6918,324,274,18,101,439,0,332,0,16,375,7208,14195,177627,2279,1492,850,2070,31522,489,5369,145,15366,11,9943,9,3112,18,937,189,94,3178,694,8895,8,28750,16,8,19,16793,86905,288,18,889,143,928,4834,8476,2267,1551,27268,12,1135,35432,22541,28818,0,10463,61847,2009,623,92,30207,116,26059,1455,21707,208,594,47,563,42,0,3871,34,13112,3563,82,1289133,1430,1771,795,64,260,59695,16,621,15,2325,668,1450,20201,1801,34,906,2691,0,10,0,1872,257,0,900,1030,25,141,1586,230,509,0,508,742,2161,7,23,17,21101,490,83,122,273,8070,102,8,620,930,3029,861,167,3912,10840,68398,928,14811,24,15640,10051,744,207435,4444,15774,461,0,388,16340,21,5611,167300,8077,95,1741,835,632,43,217185,773,752,0,20,0,83,13134,187859,4728,159,135569,52011,222857,193,0,796,146894,3945798,20200507,90433,1.023,0.000
20200509,6589,39,43,2437,8099,1733,3004,284,178,129,6131,10517,440,790,4263,106220,9882,210,712,42826,120,30334,2679,6939,324,274,18,116,439,0,332,0,16,375,7623,14710,178155,2422,1494,856,2090,33460,490,5558,153,15651,11,10032,9,3224,18,937,199,94,3213,702,9420,8,32208,16,11,19,17417,86934,288,18,891,143,930,4975,8964,2274,1634,27406,12,1189,37136,22760,29071,0,10610,65015,2042,626,92,30251,116,26568,1455,22460,208,641,47,689,42,0,3877,35,13645,3563,87,1313587,1459,1830,815,64,322,62808,16,649,15,2349,692,1454,21331,1801,34,931,2710,0,10,0,1921,291,0,967,1032,25,141,1622,236,509,0,522,784,2176,7,23,17,22052,490,84,122,280,8282,110,8,661,1111,3175,862,252,4151,10874,69544,997,15131,24,15755,10495,748,209585,4774,15833,522,0,402,16359,21,5776,168551,8095,96,1754,847,632,56,218268,780,754,0,20,0,83,13770,198676,4867,163,137115,52596,223578,193,0,809,156061,4030372,20200508,84574,1.021,-0.002
